"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.032182497E2,3.944297791E-1,2.048939209E0,5.827232208E0
3.032281797E2,3.574566650E-1,2.181713104E0,4.982239380E0
3.032381097E2,3.755690002E-1,2.278262329E0,4.374952240E0
3.032480397E2,3.508703613E-1,2.356250153E0,3.999083862E0
3.032579687E2,2.291734314E-1,2.459385681E0,3.848646698E0
3.032678987E2,3.098556519E-2,2.449506226E0,3.934268646E0
3.032778287E2,-1.549278259E-1,2.315534821E0,4.187541962E0
3.032877587E2,-3.345542908E-1,2.113455048E0,4.485871582E0
3.032976887E2,-5.541476440E-1,1.948348389E0,4.718038788E0
3.033076177E2,-7.387138367E-1,1.888772278E0,4.945116577E0
3.033175477E2,-8.024812317E-1,1.798060913E0,5.187761993E0
3.033274777E2,-7.702981567E-1,1.753453674E0,5.354365540E0
3.033374077E2,-7.144642639E-1,1.813478851E0,5.420677643E0
3.033473377E2,-6.276448059E-1,1.903591461E0,5.334756317E0
3.033572667E2,-5.195695496E-1,1.970951385E0,5.148992615E0
3.033671967E2,-4.107458496E-1,2.084415436E0,4.951403503E0
3.033771267E2,-2.269281006E-1,2.289039917E0,4.970863037E0
3.033870567E2,-4.715194702E-2,2.609972534E0,5.145699463E0
3.033969857E2,1.999841309E-1,3.056344299E0,5.561834106E0
3.034069156E2,5.005590820E-1,3.574117584E0,6.112838287E0
3.034168456E2,6.562353516E-1,3.933819580E0,6.555318146E0
3.034267756E2,5.754034424E-1,4.085753632E0,6.648873596E0
3.034367056E2,3.999682617E-1,4.065994720E0,6.617588654E0
3.034466346E2,2.598596191E-1,3.879183197E0,6.766229553E0
3.034565646E2,5.568420410E-2,3.706741791E0,7.211703186E0
3.034664946E2,-1.055305481E-1,3.429069214E0,7.840994568E0
3.034764246E2,-3.499722290E-1,3.084336090E0,8.515491943E0
3.034863546E2,-6.120771790E-1,2.848127289E0,9.351952515E0
3.034962836E2,-7.381150818E-1,2.781066742E0,1.043210632E1
3.035062136E2,-9.184899902E-1,2.819387054E0,1.174337952E1
3.035161436E2,-1.086889801E0,2.863545227E0,1.306228683E1
3.035260736E2,-1.070124664E0,2.835703125E0,1.396011978E1
3.035360026E2,-1.083896027E0,2.773133240E0,1.412178360E1
3.035459326E2,-1.015937347E0,2.711760864E0,1.369876328E1
3.035558626E2,-7.932005310E-1,2.784659271E0,1.306902283E1
3.035657926E2,-4.581971741E-1,2.951412506E0,1.255139923E1
3.035757226E2,-1.676513672E-2,2.988984375E0,1.232312393E1
3.035856516E2,2.222877502E-1,3.013533325E0,1.264720001E1
3.035955816E2,1.034349060E-1,3.178639984E0,1.368289627E1
3.036055116E2,-2.071691895E-1,3.192561035E0,1.509146713E1
3.036154416E2,-4.156855774E-1,2.926115112E0,1.603525452E1
3.036253716E2,-6.412664795E-1,2.603535919E0,1.620545059E1
3.036353006E2,-6.855743408E-1,2.168839874E0,1.574410995E1
3.036452306E2,-4.755610657E-1,1.737886047E0,1.490151215E1
3.036551606E2,-4.013154602E-1,1.621577911E0,1.413360901E1
3.036650906E2,-2.402503967E-1,1.707199860E0,1.335208420E1
3.036750206E2,-5.239105225E-3,1.908980255E0,1.261711258E1
3.036849496E2,2.481838989E-1,2.101779327E0,1.187585403E1
3.036948796E2,3.424877930E-1,2.250719604E0,1.107127716E1
3.037048096E2,1.986369324E-1,2.425106964E0,1.036549484E1
3.037147396E2,5.089416504E-3,2.462828522E0,9.914333038E0
3.037246686E2,-1.743873596E-1,2.315983887E0,9.645342407E0
3.037345986E2,-3.186872864E-1,2.029928741E0,9.403894501E0
3.037445286E2,-5.071453857E-1,1.727856903E0,9.113947449E0
3.037544586E2,-7.032376099E-1,1.478625183E0,8.749904480E0
3.037643886E2,-8.481362915E-1,1.303339691E0,8.303532715E0
3.037743176E2,-8.566685486E-1,1.242416382E0,7.802374878E0
3.037842476E2,-7.249424744E-1,1.265169067E0,7.241341553E0
3.037941776E2,-5.456153870E-1,1.326691132E0,6.630312195E0
3.038041076E2,-3.770658875E-1,1.402733002E0,5.975124664E0
3.038140376E2,-2.785707092E-1,1.497336273E0,5.335953827E0
3.038239666E2,-2.561174011E-1,1.566342773E0,4.733756104E0
3.038338966E2,-2.115101624E-1,1.599124603E0,4.228107605E0
3.038438266E2,-1.930984497E-1,1.647773438E0,3.779939575E0
3.038537566E2,-2.177970886E-1,1.757944336E0,3.416345673E0
3.038636866E2,-2.206411743E-1,1.859433289E0,3.154390411E0
3.038736156E2,-2.598596191E-1,2.011517029E0,2.981499939E0
3.038835456E2,-2.532733154E-1,2.209405518E0,2.907553711E0
3.038934756E2,-1.951940918E-1,2.414029999E0,3.031945038E0
3.039034056E2,-2.302212524E-1,2.596949615E0,3.517684937E0
3.039133346E2,-3.418890381E-1,2.856509857E0,4.457430725E0
3.039232646E2,-3.197351074E-1,2.982398071E0,5.719156952E0
3.039331946E2,-5.718109131E-2,2.955903168E0,7.004683685E0
3.039431246E2,1.095721436E-1,3.022215271E0,8.230634308E0
3.039530546E2,2.595602417E-1,3.073708191E0,9.280700684E0
3.039629836E2,4.713697815E-1,3.130589905E0,1.019799316E1
3.039729136E2,6.330335999E-1,3.211721191E0,1.097113541E1
3.039828436E2,7.307803345E-1,3.226240997E0,1.153740784E1
3.039927736E2,7.990383911E-1,3.138822784E0,1.182481018E1
3.040027036E2,7.547305298E-1,2.986439667E0,1.182825302E1
3.040126326E2,7.009922791E-1,2.816992035E0,1.169727539E1
3.040225626E2,6.542893982E-1,2.727178802E0,1.170805298E1
3.040324926E2,6.298901367E-1,2.746039581E0,1.197719330E1
3.040424226E2,7.688012695E-1,2.794239349E0,1.241608063E1
3.040523526E2,8.487350464E-1,2.805915070E0,1.286140457E1
3.040622816E2,8.014334106E-1,2.897524567E0,1.322679474E1
3.040722116E2,8.530760193E-1,3.122656403E0,1.332454147E1
3.040821416E2,1.126557312E0,3.248245239E0,1.317904404E1
3.040920716E2,1.354682922E0,3.231031036E0,1.314611252E1
3.041020006E2,1.451681213E0,3.280578003E0,1.330463287E1
3.041119306E2,1.479074249E0,3.427871704E0,1.368678818E1
3.041218606E2,1.509011993E0,3.558100891E0,1.420770493E1
3.041317906E2,1.551224213E0,3.567830658E0,1.460243408E1
3.041417206E2,1.490151215E0,3.442391510E0,1.469509140E1
3.041516496E2,1.202599182E0,3.196003876E0,1.456276657E1
3.041615796E2,7.002438354E-1,2.937192078E0,1.442131073E1
3.041715096E2,1.913021851E-1,2.703677673E0,1.437475754E1
3.041814396E2,-1.152603149E-1,2.439028015E0,1.432251617E1
3.041913696E2,-2.037263489E-1,2.110610962E0,1.408960052E1
3.042012986E2,-2.815644836E-1,1.822011108E0,1.363454681E1
3.042112286E2,-3.144960022E-1,1.630259857E0,1.299298096E1
3.042211586E2,-2.368075562E-1,1.506616974E0,1.220082825E1
3.042310886E2,-1.441502380E-1,1.480720825E0,1.133457962E1
3.042410176E2,-1.031355286E-1,1.489702148E0,1.044842239E1
3.042509476E2,1.100212097E-1,1.425635376E0,9.423952789E0
3.042608776E2,3.418890381E-1,1.428479462E0,8.322992249E0
3.042708076E2,4.082011414E-1,1.544937286E0,7.281757507E0
3.042807376E2,4.905299377E-1,1.665885773E0,6.388864288E0
3.042906666E2,6.173162842E-1,1.809586945E0,5.656736755E0
3.043005966E2,6.761439514E-1,1.971400452E0,5.068609772E0
3.043105266E2,6.759942627E-1,2.088906097E0,4.646936646E0
3.043204566E2,5.792953491E-1,2.151026917E0,4.352049866E0
3.043303866E2,4.977149963E-1,2.149080963E0,4.159699860E0
3.043403156E2,4.375401306E-1,2.117496643E0,4.030518494E0
3.043502456E2,3.038681030E-1,2.100132751E0,3.985312500E0
3.043601756E2,2.097138977E-1,2.042053528E0,3.992796936E0
3.043701056E2,1.293310547E-1,1.943857727E0,4.017345886E0
3.043800356E2,1.092727661E-2,1.852547607E0,4.057013397E0
3.043899646E2,-1.101708984E-1,1.764979706E0,4.036356354E0
3.043998943E2,-1.366658020E-1,1.700463867E0,4.044140167E0
3.044098243E2,-8.681945801E-2,1.673669586E0,4.100722504E0
3.044197543E2,-6.331832886E-2,1.773362274E0,4.201313324E0
3.044296833E2,-2.020797729E-2,1.924847260E0,4.387526093E0
3.044396133E2,9.819580078E-2,2.066303101E0,4.729115753E0
3.044495433E2,7.918533325E-2,2.307152252E0,5.242847443E0
3.044594733E2,5.328918457E-2,2.508782959E0,5.877826996E0
3.044694033E2,2.201921082E-1,2.570604401E0,6.576573944E0
3.044793323E2,3.900888062E-1,2.687960358E0,7.394922180E0
3.044892623E2,3.360511780E-1,2.862647095E0,8.289911041E0
3.044991923E2,3.088078308E-1,3.060834961E0,9.104966125E0
3.045091223E2,3.339555359E-1,3.249891815E0,9.839338989E0
3.045190523E2,4.065545654E-1,3.399580536E0,1.042836411E1
3.045289813E2,4.781057739E-1,3.582649841E0,1.098101486E1
3.045389113E2,5.670208740E-1,3.766168213E0,1.143576920E1
3.045488413E2,6.212081909E-1,3.843706970E0,1.177002411E1
3.045587713E2,5.840853882E-1,3.901636505E0,1.211730194E1
3.045687013E2,4.242178345E-1,4.000880127E0,1.254032227E1
3.045786303E2,1.604663086E-1,4.106710052E0,1.293654831E1
3.045885603E2,-9.490264893E-2,4.188739471E0,1.322110657E1
3.045984903E2,-3.565585327E-1,4.287384338E0,1.324879898E1
3.046084203E2,-4.409829712E-1,4.357438660E0,1.292726761E1
3.046183493E2,-2.960842896E-1,4.369862823E0,1.243060043E1
3.046282793E2,-1.692979431E-1,4.407285004E0,1.238105347E1
3.046382093E2,-2.133064270E-1,4.497547302E0,1.314521439E1
3.046481393E2,-4.188290405E-1,4.536915436E0,1.447055832E1
3.046580693E2,-5.426216125E-1,4.365222473E0,1.560220505E1
3.046679983E2,-7.782316589E-1,4.076173553E0,1.611399078E1
3.046779283E2,-7.313790894E-1,3.711082764E0,1.621937164E1
3.046878583E2,-4.019142151E-1,3.278482361E0,1.580188980E1
3.046977883E2,-3.712280273E-2,2.788401489E0,1.478176117E1
3.047077183E2,-1.182540894E-2,2.593207397E0,1.368199814E1
3.047176473E2,-4.819976807E-2,2.649640045E0,1.282742523E1
3.047275773E2,1.541793823E-1,2.677332458E0,1.219843323E1
3.047375073E2,2.692900085E-1,2.675685883E0,1.165685944E1
3.047474373E2,2.559677124E-1,2.603386230E0,1.102337677E1
3.047573673E2,1.730401611E-1,2.491269379E0,1.037387741E1
3.047672963E2,8.786727905E-2,2.310894470E0,9.814191284E0
3.047772263E2,4.834945679E-2,2.009122009E0,9.443711700E0
3.047871563E2,-6.107299805E-2,1.658551025E0,9.212891693E0
3.047970863E2,-2.347119141E-1,1.357826385E0,8.974138184E0
3.048070153E2,-3.945794678E-1,1.122366028E0,8.673413544E0
3.048169453E2,-5.031037903E-1,9.397457886E-1,8.282725983E0
3.048268753E2,-5.248086548E-1,8.226892090E-1,7.773634644E0
3.048368053E2,-4.402345276E-1,7.467970276E-1,7.101232910E0
3.048467353E2,-3.502716064E-1,7.402107239E-1,6.380332031E0
3.048566643E2,-1.996847534E-1,7.809260559E-1,5.692362671E0
3.048665943E2,-1.407073975E-2,8.620573425E-1,5.099445648E0
3.048765243E2,1.484912109E-1,9.833052063E-1,4.583318939E0
3.048864543E2,2.118095398E-1,1.059796143E0,4.085603943E0
3.048963843E2,8.966354370E-2,1.110839996E0,3.707190857E0
3.049063133E2,-1.559756470E-1,1.151255951E0,3.488495636E0
3.049162433E2,-3.438349915E-1,1.134939880E0,3.404071198E0
3.049261733E2,-4.062551880E-1,1.126856689E0,3.336262207E0
3.049361033E2,-4.020639038E-1,1.176553345E0,3.253634033E0
3.049460323E2,-3.598516846E-1,1.267863464E0,3.187621307E0
3.049559623E2,-2.624043274E-1,1.439406738E0,3.218008118E0
3.049658923E2,-8.158035278E-2,1.746717682E0,3.516637115E0
3.049758223E2,-8.921447754E-2,2.129771118E0,4.033212891E0
3.049857523E2,-1.222956848E-1,2.434237976E0,4.740192719E0
3.049956813E2,5.358856201E-2,2.650089111E0,5.558391266E0
3.050056113E2,1.540296936E-1,2.905158691E0,6.417005768E0
3.050155413E2,5.538482666E-2,3.188070374E0,7.233258362E0
3.050254713E2,-6.571334839E-2,3.452420654E0,8.111332397E0
3.050354013E2,-1.209484863E-1,3.641178131E0,8.987759857E0
3.050453303E2,-8.981323242E-2,3.751648407E0,9.837991791E0
3.050552603E2,3.338058472E-2,3.836222534E0,1.071561676E1
3.050651903E2,3.421884155E-1,3.955524445E0,1.168859344E1
3.050751203E2,7.686515808E-1,4.114793243E0,1.263058456E1
3.050850503E2,1.170715485E0,4.243525543E0,1.343995148E1
3.050949793E2,1.329684906E0,4.272415466E0,1.397359177E1
3.051049093E2,1.295705566E0,4.238885193E0,1.429227905E1
3.051148393E2,1.105600891E0,4.246669006E0,1.452145248E1
3.051247693E2,9.613009644E-1,4.149521027E0,1.478909592E1
3.051346983E2,9.244775391E-1,3.963308258E0,1.510523849E1
3.051446283E2,9.639953613E-1,3.779640198E0,1.540536438E1
3.051545583E2,9.798623657E-1,3.589086456E0,1.565504517E1
3.051644883E2,8.382568359E-1,3.491489410E0,1.601115463E1
3.051744183E2,7.054829407E-1,3.475472717E0,1.651949753E1
3.051843473E2,5.694158936E-1,3.382366333E0,1.704565338E1
3.051942773E2,2.640509033E-1,3.247047729E0,1.737451950E1
3.052042073E2,-5.912704468E-2,3.097059631E0,1.730641113E1
3.052141373E2,-1.824705505E-1,2.867736511E0,1.669418427E1
3.052240673E2,-1.314266968E-1,2.586022339E0,1.561418015E1
3.052339963E2,3.353027344E-2,2.369422760E0,1.446651672E1
3.052439263E2,1.523831177E-1,2.233056335E0,1.353111191E1
3.052538563E2,3.794609070E-1,2.066602478E0,1.262354919E1
3.052637863E2,6.462062073E-1,1.961970062E0,1.162243103E1
3.052737163E2,8.258326721E-1,1.931732941E0,1.067714676E1
3.052836453E2,1.039737854E0,1.825453949E0,9.871222687E0
3.052935753E2,1.228345642E0,1.707948303E0,9.164691925E0
3.053035053E2,1.294957123E0,1.623673553E0,8.517138519E0
3.053134353E2,1.379830627E0,1.460961914E0,7.911797333E0
3.053233643E2,1.384021912E0,1.350042572E0,7.291487274E0
3.053332943E2,1.296154633E0,1.349294128E0,6.608307953E0
3.053432243E2,1.167572021E0,1.339414673E0,6.010750580E0
3.053531543E2,9.657916260E-1,1.316063232E0,5.539380798E0
3.053630843E2,7.488926697E-1,1.323996735E0,5.120701447E0
3.053730133E2,5.328918457E-1,1.335073700E0,4.720284119E0
3.053829433E2,3.167413330E-1,1.318607941E0,4.331542511E0
3.053928733E2,8.681945801E-2,1.265318756E0,3.955524445E0
3.054028039E2,-1.344204712E-1,1.191821594E0,3.645818481E0
3.054127339E2,-3.864962769E-1,1.130000153E0,3.435954895E0
3.054226629E2,-6.026467896E-1,1.046174469E0,3.328777771E0
3.054325929E2,-6.867718506E-1,9.735754395E-1,3.329675903E0
3.054425229E2,-6.860234070E-1,9.412426758E-1,3.408561859E0
3.054524529E2,-6.008505249E-1,9.898915100E-1,3.658841400E0
3.054623829E2,-4.968168640E-1,1.117426300E0,3.968996429E0
3.054723119E2,-4.764591980E-1,1.254092102E0,4.322860565E0
3.054822419E2,-4.152365112E-1,1.434317322E0,4.798271942E0
3.054921719E2,-1.898052979E-1,1.645977173E0,5.333259430E0
3.055021019E2,2.921923828E-1,1.924098816E0,5.970334625E0
3.055120309E2,8.193960571E-1,2.292931824E0,6.635102234E0
3.055219609E2,9.300160217E-1,2.683020630E0,7.100185089E0
3.055318909E2,7.729925537E-1,2.926564178E0,7.389982452E0
3.055418209E2,5.385800171E-1,3.044369202E0,7.661817169E0
3.055517509E2,2.023791504E-1,3.136577454E0,8.128546600E0
3.055616799E2,-4.999603271E-2,3.214714966E0,8.851243744E0
3.055716099E2,-1.306782532E-1,3.218457184E0,9.629176025E0
3.055815399E2,-2.499801636E-2,3.265010376E0,1.029873367E1
3.055914699E2,1.649569702E-1,3.481310577E0,1.079914307E1
3.056013999E2,2.719844055E-1,3.754342804E0,1.119013000E1
3.056113289E2,2.071691895E-1,4.046086121E0,1.146735352E1
3.056212589E2,6.152206421E-2,4.302802277E0,1.172960815E1
3.056311889E2,-1.059796143E-1,4.449497223E0,1.213750992E1
3.056411189E2,-3.655398560E-1,4.506528625E0,1.268132904E1
3.056510479E2,-5.098397827E-1,4.541406097E0,1.323323135E1
3.056609779E2,-5.182223511E-1,4.548740845E0,1.357841354E1
3.056709079E2,-2.652484131E-1,4.503834229E0,1.364712067E1
3.056808379E2,6.152206421E-2,4.464316406E0,1.376268036E1
3.056907679E2,1.514849854E-1,4.515509949E0,1.436951843E1
3.057006969E2,7.050338745E-2,4.575086060E0,1.539338928E1
3.057106269E2,-8.307723999E-2,4.437222748E0,1.639645340E1
3.057205569E2,-4.568499756E-1,4.248016205E0,1.738679398E1
3.057304869E2,-7.417076111E-1,3.931723938E0,1.793914536E1
3.057404169E2,-7.131170654E-1,3.396886139E0,1.762375122E1
3.057503459E2,-3.128494263E-1,2.600242767E0,1.623523865E1
3.057602759E2,-2.145039368E-1,2.129022675E0,1.446576828E1
3.057702059E2,-2.746788025E-1,2.113305359E0,1.300450699E1
3.057801359E2,-9.116043091E-2,2.189646606E0,1.197375046E1
3.057900659E2,1.016386414E-1,2.246228943E0,1.116019226E1
3.057999949E2,1.555265808E-1,2.335892487E0,1.037761963E1
3.058099249E2,2.424957275E-2,2.363135834E0,9.653874664E0
3.058198549E2,-1.582209778E-1,2.280507660E0,9.014105072E0
3.058297849E2,-3.017724609E-1,2.058369598E0,8.533005524E0
3.058397139E2,-4.221221924E-1,1.736688538E0,8.212671661E0
3.058496439E2,-5.592370605E-1,1.389560394E0,8.001460876E0
3.058595739E2,-6.505471802E-1,1.131497040E0,7.795489197E0
3.058695039E2,-6.527925110E-1,9.624984741E-1,7.484436035E0
3.058794339E2,-5.598358154E-1,8.631051636E-1,7.105274506E0
3.058893629E2,-3.820056152E-1,8.352630615E-1,6.652466125E0
3.058992929E2,-2.365081787E-1,8.988807678E-1,6.184389496E0
3.059092229E2,-1.005908203E-1,1.013242950E0,5.696254578E0
3.059191529E2,-6.810836792E-2,1.112636261E0,5.178481293E0
3.059290829E2,-9.744735718E-2,1.212478638E0,4.613406372E0
3.059390119E2,-1.383123779E-1,1.250499573E0,4.094435577E0
3.059489419E2,-2.366578674E-1,1.215173035E0,3.630101166E0
3.059588719E2,-3.894900513E-1,1.175954590E0,3.285667419E0
3.059688019E2,-5.767506409E-1,1.179996185E0,3.049009552E0
3.059787319E2,-7.234455872E-1,1.207389221E0,2.920426941E0
3.059886609E2,-7.776329041E-1,1.289119263E0,2.838098145E0
3.059985909E2,-7.319778442E-1,1.443747711E0,2.805615692E0
3.060085209E2,-5.394781494E-1,1.668580170E0,2.880460052E0
3.060184509E2,-2.625540161E-1,1.971849518E0,3.127147064E0
3.060283799E2,5.089416504E-2,2.280357971E0,3.555107117E0
3.060383099E2,3.667373657E-1,2.602039032E0,4.238436127E0
3.060482399E2,4.047583008E-1,2.794538727E0,5.285658417E0
3.060581699E2,3.867956543E-1,2.830014954E0,6.610253906E0
3.060680999E2,5.040019226E-1,2.823877716E0,8.147706757E0
3.060780289E2,6.239025879E-1,2.852468262E0,9.765392761E0
3.060879589E2,4.953199768E-1,2.897225189E0,1.124656265E1
3.060978889E2,4.086502075E-1,2.950065308E0,1.230231720E1
3.061078189E2,5.423222351E-1,2.935545502E0,1.279374527E1
3.061177489E2,7.963439941E-1,2.918780365E0,1.275826904E1
3.061276779E2,1.044378204E0,3.025508423E0,1.242042160E1
3.061376079E2,1.226100311E0,3.239413605E0,1.222492813E1
3.061475379E2,1.423390045E0,3.454067230E0,1.234437973E1
3.061574679E2,1.596579895E0,3.610042877E0,1.275138336E1
3.061673969E2,1.622625732E0,3.687431946E0,1.341570190E1
3.061773269E2,1.412462769E0,3.641028442E0,1.407822418E1
3.061872569E2,1.030008087E0,3.459905090E0,1.455318649E1
3.061971869E2,6.575825500E-1,3.186573486E0,1.467877533E1
3.062071169E2,5.083428955E-1,3.024610291E0,1.436697372E1
3.062170459E2,8.066725159E-1,2.951113129E0,1.375519592E1
3.062269759E2,1.222208405E0,2.912643127E0,1.330852478E1
3.062369059E2,1.516945496E0,3.033441925E0,1.325448715E1
3.062468359E2,1.827250214E0,3.244652710E0,1.325478653E1
3.062567659E2,1.832788696E0,3.480412445E0,1.325358902E1
3.062666949E2,1.704355774E0,3.598217468E0,1.325493622E1
3.062766249E2,1.491648102E0,3.453169098E0,1.321197556E1
3.062865549E2,1.154998169E0,3.278182983E0,1.295510971E1
3.062964849E2,7.173083496E-1,3.061433716E0,1.258762390E1
3.063064149E2,3.118016052E-1,2.771187286E0,1.220516922E1
3.063163439E2,1.601669312E-2,2.536175995E0,1.195653625E1
3.063262739E2,-2.814147949E-2,2.325863342E0,1.181298477E1
3.063362039E2,5.733078003E-2,2.080972595E0,1.160147461E1
3.063461339E2,1.698966980E-1,1.842518463E0,1.137918686E1
3.063560639E2,2.481838989E-1,1.646875305E0,1.110495712E1
3.063659929E2,3.153941345E-1,1.500330048E0,1.074615326E1
3.063759229E2,4.414320374E-1,1.397194519E0,1.025247986E1
3.063858529E2,6.361770630E-1,1.307680664E0,9.575138397E0
3.063957829E2,8.045768738E-1,1.261127472E0,8.778195648E0
3.064057120E2,8.565188599E-1,1.256636810E0,7.992180176E0
3.064156420E2,8.235873413E-1,1.306483154E0,7.244485016E0
3.064255720E2,7.890092468E-1,1.338666229E0,6.508465576E0
3.064355020E2,7.747888184E-1,1.373543701E0,5.761219482E0
3.064454320E2,7.670050049E-1,1.448388062E0,5.037324829E0
3.064553610E2,7.252418518E-1,1.532064056E0,4.448748779E0
3.064652910E2,5.755531311E-1,1.625020752E0,4.134103088E0
3.064752210E2,3.547622681E-1,1.727258148E0,4.077221375E0
3.064851510E2,2.294728088E-1,1.745071106E0,4.101620636E0
3.064950810E2,2.028282166E-1,1.692230988E0,4.088148651E0
3.065050100E2,1.420545959E-1,1.641187134E0,4.098177795E0
3.065149400E2,4.760101318E-2,1.607507172E0,4.126918030E0
3.065248700E2,3.113525391E-2,1.590592346E0,4.280648346E0
3.065348000E2,7.708969116E-2,1.641187134E0,4.576283569E0
3.065447290E2,3.442840576E-2,1.765428772E0,4.984185333E0
3.065546590E2,-5.553451538E-2,1.932930450E0,5.442831573E0
3.065645890E2,-2.151026917E-1,2.110161896E0,5.897885284E0
3.065745190E2,-4.349954224E-1,2.248623962E0,6.248456268E0
3.065844490E2,-6.330335999E-1,2.367027740E0,6.448889465E0
3.065943780E2,-7.268884277E-1,2.475402374E0,6.578519897E0
3.066043080E2,-6.179150391E-1,2.571053467E0,6.650520172E0
3.066142380E2,-4.858895874E-1,2.704725494E0,6.850653992E0
3.066241680E2,-3.938310242E-1,3.004102936E0,7.347770233E0
3.066340980E2,-2.697390747E-1,3.306474152E0,8.007149048E0
3.066440270E2,-1.541793823E-1,3.514840851E0,8.650660858E0
3.066539570E2,-2.863545227E-1,3.739523621E0,9.278904419E0
3.066638870E2,-5.057981873E-1,3.921545105E0,9.854457550E0
3.066738170E2,-6.048921204E-1,3.941304016E0,1.036609360E1
3.066837460E2,-5.129832458E-1,3.954177246E0,1.084075653E1
3.066936760E2,-3.583547974E-1,4.070485382E0,1.128114075E1
3.067036060E2,-2.689906311E-1,4.223317566E0,1.177720917E1
3.067135360E2,-1.516346741E-1,4.402494965E0,1.247146545E1
3.067234660E2,6.750961304E-2,4.531676331E0,1.349219284E1
3.067333950E2,2.371069336E-1,4.592300262E0,1.477786926E1
3.067433250E2,2.191442871E-1,4.494703217E0,1.611922989E1
3.067532550E2,1.990859985E-2,4.194727020E0,1.733694763E1
3.067631850E2,-2.173480225E-1,3.742517395E0,1.833986206E1
3.067731150E2,-3.526666260E-1,3.292852478E0,1.898232605E1
3.067830440E2,-2.784210205E-1,2.873125305E0,1.911524963E1
3.067929740E2,-3.592529297E-2,2.479443970E0,1.857771744E1
3.068029040E2,1.041833496E-1,2.257156219E0,1.762824188E1
3.068128340E2,-1.356179810E-1,2.330803070E0,1.639660309E1
3.068227640E2,-3.135978699E-1,2.496658173E0,1.497216522E1
3.068326930E2,-2.592608643E-1,2.464924164E0,1.341420502E1
3.068426230E2,-2.130070496E-1,2.311642914E0,1.161225220E1
3.068525530E2,-3.962260437E-1,2.308200073E0,9.900112610E0
3.068624830E2,-6.024971008E-1,2.290087738E0,8.506360931E0
3.068724130E2,-7.364685059E-1,2.215093689E0,7.649542694E0
3.068823420E2,-8.846603394E-1,2.117945709E0,7.254663849E0
3.068922720E2,-1.013692017E0,1.978435822E0,7.219337311E0
3.069022020E2,-1.094673615E0,1.767524414E0,7.413184204E0
3.069121320E2,-1.133742371E0,1.519490204E0,7.725883942E0
3.069220610E2,-1.122815094E0,1.326691132E0,7.989785156E0
3.069319910E2,-1.035995636E0,1.200802917E0,7.980803833E0
3.069419210E2,-9.174421692E-1,1.134341125E0,7.734715576E0
3.069518510E2,-7.131170654E-1,1.068927155E0,7.341483307E0
3.069617810E2,-5.408253479E-1,1.060694275E0,6.868616638E0
3.069717100E2,-4.477189636E-1,1.107846222E0,6.441405029E0
3.069816400E2,-3.388952637E-1,1.131646729E0,6.035898285E0
3.069915700E2,-1.651066589E-1,1.121018829E0,5.629194031E0
3.070015000E2,-8.232879639E-3,1.128054199E0,5.173242188E0
3.070114300E2,5.837860107E-2,1.159788208E0,4.741839294E0
3.070213590E2,8.532257080E-2,1.189576263E0,4.408183136E0
3.070312890E2,9.804611206E-2,1.224453735E0,4.213737488E0
3.070412190E2,5.089416504E-2,1.293460236E0,4.110901337E0
3.070511490E2,-1.601669312E-2,1.365011444E0,4.090244293E0
3.070610790E2,1.601669312E-2,1.470092926E0,4.218377838E0
3.070710080E2,1.643582153E-1,1.631008301E0,4.497846680E0
3.070809380E2,3.153941345E-1,1.769320679E0,4.869374084E0
3.070908680E2,4.200265503E-1,1.886976013E0,5.287754059E0
3.071007980E2,4.549040222E-1,2.049088898E0,5.773344269E0
3.071107270E2,4.863386536E-1,2.230212250E0,6.313421173E0
3.071206570E2,5.078938293E-1,2.398761749E0,6.926396484E0
3.071305870E2,4.957690430E-1,2.572101288E0,7.603139191E0
3.071405170E2,5.086422729E-1,2.678230591E0,8.428373108E0
3.071504470E2,5.185217285E-1,2.741997986E0,9.407187653E0
3.071603760E2,4.978646851E-1,2.860102386E0,1.036998550E1
3.071703060E2,6.204597473E-1,2.927612000E0,1.124416763E1
3.071802360E2,9.071136475E-1,2.942431183E0,1.189755890E1
3.071901660E2,1.083746338E0,3.013832703E0,1.220322327E1
3.072000960E2,1.163081360E0,3.094065857E0,1.221070770E1
3.072100250E2,1.188827820E0,3.161575470E0,1.201551361E1
3.072199550E2,1.081351318E0,3.270848236E0,1.175490555E1
3.072298850E2,8.232879639E-1,3.447031860E0,1.168515060E1
3.072398150E2,5.730084229E-1,3.779640198E0,1.179172897E1
3.072497450E2,6.480024719E-1,4.078718262E0,1.189666077E1
3.072596740E2,9.919871521E-1,4.097279663E0,1.193123886E1
3.072696040E2,1.356030121E0,4.132306824E0,1.228510300E1
3.072795340E2,1.750609589E0,4.391867065E0,1.306962158E1
3.072894640E2,2.030826874E0,4.627926178E0,1.384006943E1
3.072993930E2,2.097887421E0,4.687202911E0,1.429078217E1
3.073093230E2,2.012564850E0,4.684658203E0,1.448358124E1
3.073192530E2,1.784588928E0,4.493805084E0,1.448507813E1
3.073291830E2,1.435065765E0,4.162094879E0,1.443268707E1
3.073391130E2,1.081950073E0,3.707939301E0,1.451441711E1
3.073490420E2,6.816824341E-1,3.182082825E0,1.484882172E1
3.073589720E2,1.469943237E-1,2.755919037E0,1.533950134E1
