"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.534228660E2,-4.379823208E-1,5.247697979E-2,-5.810588002E-1
2.534327960E2,-4.852766097E-1,1.762388647E-1,-6.954516768E-1
2.534427260E2,-5.056139827E-1,3.144442439E-1,-7.444289327E-1
2.534526560E2,-4.874485433E-1,4.062508643E-1,-7.255281806E-1
2.534625860E2,-4.312340319E-1,4.497800171E-1,-6.682379842E-1
2.534725150E2,-3.209421635E-1,4.684138894E-1,-5.898142457E-1
2.534824450E2,-1.551379412E-1,4.549875557E-1,-4.876911938E-1
2.534923750E2,4.466092959E-2,4.354151785E-1,-3.758780956E-1
2.535023050E2,2.424110919E-1,4.207594395E-1,-2.709687650E-1
2.535122350E2,3.915891349E-1,3.780428767E-1,-1.786473691E-1
2.535221640E2,5.215857625E-1,2.946821451E-1,-8.663649857E-2
2.535320940E2,6.492689252E-1,2.525064647E-1,-5.538182333E-3
2.535420240E2,7.545065880E-1,2.367145121E-1,4.967391118E-2
2.535519540E2,8.185542822E-1,2.393619567E-1,9.362618625E-2
2.535618840E2,8.379420638E-1,2.479094565E-1,1.189909801E-1
2.535718130E2,8.173750043E-1,2.645214498E-1,1.195174903E-1
2.535817430E2,7.627865076E-1,2.933712900E-1,9.328114241E-2
2.535916730E2,6.937848330E-1,3.094125688E-1,4.261690378E-2
2.536016030E2,6.284059882E-1,3.354389369E-1,-3.222924843E-2
2.536115330E2,5.593662262E-1,3.614316583E-1,-1.111128852E-1
2.536214620E2,4.887317419E-1,3.690480292E-1,-1.877139658E-1
2.536313920E2,4.361140728E-1,3.609000742E-1,-2.539047301E-1
2.536413220E2,3.933457136E-1,3.264524341E-1,-3.070527315E-1
2.536512520E2,3.643875718E-1,2.734408379E-1,-3.448150158E-1
2.536611820E2,3.365551233E-1,1.897950470E-1,-3.716119826E-1
2.536711110E2,3.123807907E-1,9.928884357E-2,-3.851224780E-1
2.536810410E2,2.923941314E-1,1.950065419E-2,-4.009180367E-1
2.536909710E2,2.495942265E-1,-4.601017758E-2,-4.327529371E-1
2.537009010E2,1.701614708E-1,-9.127886593E-2,-4.670353234E-1
2.537108300E2,7.310443372E-2,-9.384428710E-2,-4.893925488E-1
2.537207600E2,-3.916823491E-2,-7.286315411E-2,-4.985573888E-1
2.537306900E2,-1.568727791E-1,-3.512642905E-2,-5.018479824E-1
2.537406200E2,-2.764919102E-1,6.406651810E-3,-4.943942726E-1
2.537505500E2,-3.906903863E-1,3.457943350E-2,-4.818710089E-1
2.537604790E2,-4.876088202E-1,5.629769713E-2,-4.746083915E-1
2.537704090E2,-5.605368614E-1,6.586004049E-2,-4.678106904E-1
2.537803390E2,-5.979738235E-1,5.280989408E-2,-4.640536606E-1
2.537902690E2,-5.985184312E-1,1.786442660E-2,-4.549491107E-1
2.538001990E2,-5.578491688E-1,-4.734076560E-2,-4.300627708E-1
2.538101280E2,-4.774646163E-1,-1.310068965E-1,-3.831487894E-1
2.538200580E2,-3.843191862E-1,-2.024923414E-1,-3.082863092E-1
2.538299880E2,-3.020599782E-1,-2.314568907E-1,-2.096790224E-1
2.538399180E2,-2.418016046E-1,-2.142769247E-1,-9.693954140E-2
2.538498480E2,-2.164373845E-1,-1.537318081E-1,1.149692573E-2
2.538597770E2,-2.261332870E-1,-6.341298670E-2,1.045761257E-1
2.538697070E2,-2.669824362E-1,1.397607289E-2,1.719336063E-1
2.538796370E2,-3.352594078E-1,3.040526994E-2,1.999212056E-1
2.538895670E2,-3.947799802E-1,-2.696800791E-2,1.762054861E-1
2.538994970E2,-4.187025428E-1,-1.261982620E-1,1.231120676E-1
2.539094260E2,-3.731347919E-1,-2.384571582E-1,6.832471490E-2
2.539193560E2,-2.462293357E-1,-2.939949334E-1,4.475657642E-2
2.539292860E2,-8.771054447E-2,-2.418281287E-1,6.706187874E-2
2.539392160E2,3.739529103E-2,-1.333822161E-1,1.237628758E-1
2.539491450E2,7.011169940E-2,-5.750077218E-2,1.826682687E-1
2.539590750E2,1.436752267E-2,-6.700109690E-2,2.374278456E-1
2.539690050E2,-5.258594453E-2,-1.279331595E-1,2.826472521E-1
2.539789350E2,-4.650523141E-2,-1.648980677E-1,3.173747063E-1
2.539888650E2,6.886237115E-2,-1.095218956E-1,3.275154829E-1
2.539987940E2,2.418402880E-1,9.129274637E-2,3.356000185E-1
2.540087240E2,3.845476210E-1,3.377142549E-1,3.933458924E-1
2.540186540E2,4.272501767E-1,5.480455160E-1,4.919184446E-1
2.540285840E2,3.972906768E-1,6.556484103E-1,5.962176919E-1
2.540385140E2,3.563146889E-1,6.704281569E-1,6.661393046E-1
2.540484430E2,3.171174824E-1,6.262916327E-1,6.721798778E-1
2.540583730E2,2.518107295E-1,4.927164912E-1,6.107609272E-1
2.540683030E2,1.712785959E-1,2.994852364E-1,4.921075106E-1
2.540782330E2,1.026041284E-1,1.169866100E-1,3.300811648E-1
2.540881630E2,6.295125186E-2,-3.213576227E-2,1.485486478E-1
2.540980920E2,5.909051746E-2,-1.458450556E-1,4.619115032E-3
2.541080220E2,9.337685257E-2,-2.147127986E-1,-7.543230802E-2
2.541179520E2,1.388392448E-1,-2.207119167E-1,-8.748614788E-2
2.541278820E2,1.785815954E-1,-1.982111484E-1,-4.154901952E-2
2.541378120E2,2.084435076E-1,-1.334440708E-1,2.670473605E-2
2.541477410E2,2.150143385E-1,-4.233387485E-2,8.743492514E-2
2.541576710E2,1.862924993E-1,5.405246839E-2,1.380538046E-1
2.541676010E2,1.267756373E-1,1.334000230E-1,1.712133586E-1
2.541775310E2,5.566532537E-2,2.041220814E-1,1.923989803E-1
2.541874610E2,-4.532500170E-3,2.590964139E-1,2.033973038E-1
2.541973900E2,-5.234156922E-2,3.053608239E-1,2.205262333E-1
2.542073200E2,-9.080480039E-2,3.388468921E-1,2.539603412E-1
2.542172500E2,-1.224536598E-1,3.502054214E-1,2.866027951E-1
2.542271800E2,-1.564137638E-1,3.285288811E-1,3.291755617E-1
2.542371090E2,-1.730349362E-1,2.708369493E-1,3.791752160E-1
2.542470390E2,-1.698900014E-1,1.855292171E-1,4.317483902E-1
2.542569690E2,-1.437335312E-1,9.233080596E-2,4.833166003E-1
2.542668990E2,-1.104453653E-1,-1.518127508E-2,5.183792710E-1
2.542768290E2,-9.293428063E-2,-1.492874026E-1,5.264680386E-1
2.542867580E2,-1.183999628E-1,-2.758104503E-1,4.985991418E-1
2.542966880E2,-1.821596771E-1,-3.992872238E-1,4.401088953E-1
2.543066180E2,-2.490729392E-1,-4.925226271E-1,3.738635480E-1
2.543165480E2,-2.972234786E-1,-5.474326015E-1,2.989815474E-1
2.543264780E2,-3.200763166E-1,-6.026527286E-1,2.214886248E-1
2.543364070E2,-3.241036534E-1,-6.750469208E-1,1.340443641E-1
2.543463370E2,-3.090868890E-1,-7.388285398E-1,5.081311613E-2
2.543562670E2,-2.694264352E-1,-7.800853252E-1,-1.044232212E-2
2.543661969E2,-2.140910178E-1,-7.440602183E-1,-5.846045166E-2
2.543761269E2,-1.562754065E-1,-6.166111827E-1,-9.857988358E-2
2.543860559E2,-1.344702393E-1,-4.302229583E-1,-1.234396920E-1
2.543959859E2,-1.610298455E-1,-2.399691939E-1,-1.189920604E-1
2.544059159E2,-2.334212214E-1,-1.161521748E-1,-1.112744808E-1
2.544158459E2,-3.255519569E-1,-8.659215271E-2,-1.072325557E-1
2.544257749E2,-4.051381350E-1,-1.489620507E-1,-1.250022352E-1
2.544357049E2,-4.375339448E-1,-3.064594567E-1,-1.714631766E-1
2.544456349E2,-4.104072452E-1,-4.883989096E-1,-2.366994321E-1
2.544555649E2,-3.138123453E-1,-6.123522520E-1,-2.949978113E-1
2.544654949E2,-1.548367888E-1,-5.712591410E-1,-3.336533308E-1
2.544754239E2,-1.061901078E-2,-3.588676751E-1,-3.503523171E-1
2.544853539E2,5.327342078E-2,-9.748824686E-2,-3.410975635E-1
2.544952839E2,1.228793524E-3,1.274536103E-1,-3.111588061E-1
2.545052139E2,-1.061567813E-1,2.777629495E-1,-2.713927627E-1
2.545151439E2,-1.736178547E-1,3.888495266E-1,-2.298356891E-1
2.545250729E2,-1.780333668E-1,4.912675023E-1,-2.093322724E-1
2.545350029E2,-1.421541423E-1,5.656611919E-1,-2.031125426E-1
2.545449329E2,-9.287820011E-2,5.765929818E-1,-1.974293590E-1
2.545548629E2,-5.283287168E-2,5.190304518E-1,-1.905974597E-1
2.545647929E2,-1.029579621E-2,3.737627268E-1,-1.836375445E-1
2.545747219E2,4.475786909E-2,1.850386411E-1,-1.758046597E-1
2.545846519E2,1.224420145E-1,-2.697322331E-2,-1.648244411E-1
2.545945819E2,2.259400189E-1,-1.918163747E-1,-1.469446272E-1
2.546045119E2,3.332062662E-1,-2.985127270E-1,-1.184434742E-1
2.546144409E2,4.164727032E-1,-3.770789206E-1,-8.453508466E-2
2.546243709E2,4.868547320E-1,-4.165869057E-1,-3.061698750E-2
2.546343009E2,5.435298085E-1,-3.941975534E-1,1.911825687E-2
2.546442309E2,5.769202709E-1,-2.861565948E-1,6.555765867E-2
2.546541609E2,5.816316605E-1,-1.096729711E-1,1.061521992E-1
2.546640899E2,5.569207668E-1,1.160485670E-1,1.369343400E-1
2.546740199E2,4.957446158E-1,3.616092503E-1,1.547169089E-1
2.546839499E2,4.133235216E-1,5.944550633E-1,1.517573446E-1
2.546938799E2,3.101675212E-1,7.849686146E-1,1.362042427E-1
2.547038099E2,2.070701718E-1,9.048821926E-1,1.002877951E-1
2.547137389E2,1.052411422E-1,9.422243834E-1,5.885900557E-2
2.547236689E2,2.295050770E-3,8.683655858E-1,2.011400647E-2
2.547335989E2,-6.514108926E-2,6.832317710E-1,-2.409300208E-2
2.547435289E2,-9.545052797E-2,4.158783555E-1,-5.562642589E-2
2.547534589E2,-7.392551750E-2,1.274497956E-1,-7.093643397E-2
2.547633879E2,4.278208129E-3,-1.134011671E-1,-7.631788403E-2
2.547733179E2,9.371003509E-2,-2.762603164E-1,-8.603467792E-2
2.547832479E2,1.372322142E-1,-3.724030852E-1,-1.069594026E-1
2.547931779E2,1.058496013E-1,-4.009086192E-1,-1.166429743E-1
2.548031069E2,1.604621112E-2,-3.655921519E-1,-1.124277189E-1
2.548130369E2,-1.049257517E-1,-3.312003911E-1,-1.260116845E-1
2.548229669E2,-2.210512906E-1,-2.860544622E-1,-1.576308608E-1
2.548328969E2,-3.104119599E-1,-2.062811702E-1,-1.889196485E-1
2.548428269E2,-3.831777871E-1,-1.315853596E-1,-2.130630612E-1
2.548527559E2,-4.373326004E-1,-7.576720417E-2,-2.327797860E-1
2.548626859E2,-4.755870402E-1,-2.732456662E-2,-2.396888286E-1
2.548726159E2,-5.017585158E-1,6.148023997E-3,-2.215164900E-1
2.548825459E2,-4.986279607E-1,2.786049619E-3,-1.827011853E-1
2.548924759E2,-4.580186605E-1,-3.053003363E-2,-1.275527179E-1
2.549024049E2,-3.786671162E-1,-7.221969217E-2,-6.377108395E-2
2.549123349E2,-2.690197229E-1,-1.101389900E-1,8.196006529E-3
2.549222649E2,-1.427949369E-1,-1.208342463E-1,7.185514271E-2
2.549321949E2,-2.853621915E-2,-9.971808642E-2,1.296118647E-1
2.549421249E2,4.266525432E-2,-6.261412799E-2,1.698775291E-1
2.549520539E2,6.126604974E-2,-3.732686490E-2,1.893844604E-1
2.549619839E2,2.899918705E-2,-3.469832614E-2,1.891857833E-1
2.549719139E2,-1.737647317E-2,-4.467996955E-2,1.744621694E-1
2.549818439E2,-4.601211473E-2,-5.154639855E-2,1.583143473E-1
2.549917729E2,-3.847960010E-2,-4.082876816E-2,1.439638585E-1
2.550017029E2,-1.318196580E-2,3.276105970E-3,1.471572518E-1
2.550116329E2,3.431288898E-2,1.198969185E-1,1.816512942E-1
2.550215629E2,7.215668261E-2,2.993849218E-1,2.541582286E-1
2.550314929E2,7.250314951E-2,4.139059186E-1,3.444431424E-1
2.550414219E2,2.708959766E-2,3.714865446E-1,4.205373824E-1
2.550513519E2,-1.721543819E-2,1.834486872E-1,4.414440989E-1
2.550612819E2,4.422745667E-3,-2.629442513E-2,4.126657248E-1
2.550712119E2,1.081286296E-1,-1.861126125E-1,3.581716120E-1
2.550811419E2,2.706136703E-1,-2.845747471E-1,2.864603996E-1
2.550910709E2,4.572293758E-1,-2.662630975E-1,2.194690555E-1
2.551010009E2,6.088902950E-1,-1.126080230E-1,1.801661253E-1
2.551109309E2,6.899129748E-1,1.184584275E-1,2.046032995E-1
2.551208609E2,6.661069989E-1,3.266358674E-1,2.786471844E-1
2.551307909E2,6.069272757E-1,5.008692145E-1,3.907230794E-1
2.551407199E2,5.550201535E-1,6.348480582E-1,4.996215999E-1
2.551506499E2,5.125590563E-1,6.835076809E-1,5.525111556E-1
2.551605799E2,4.502825737E-1,6.085458398E-1,5.388448834E-1
2.551705099E2,3.711148500E-1,4.351665378E-1,4.736650586E-1
2.551804399E2,3.045060039E-1,2.184158713E-1,3.754367530E-1
2.551903689E2,2.705368996E-1,-3.326176666E-3,2.629703581E-1
2.552002989E2,2.696481943E-1,-2.019058466E-1,1.662060022E-1
2.552102289E2,2.884218395E-1,-3.497722447E-1,9.740057588E-2
2.552201589E2,3.064977825E-1,-4.135815799E-1,8.272309601E-2
2.552300889E2,3.043476045E-1,-4.101357460E-1,1.102412194E-1
2.552400179E2,2.990646958E-1,-3.389244080E-1,1.679276973E-1
2.552499479E2,2.820462584E-1,-1.899724603E-1,2.274664044E-1
2.552598779E2,2.322049439E-1,1.244109124E-2,2.765934765E-1
2.552698079E2,1.527134031E-1,2.368889749E-1,3.083673120E-1
2.552797369E2,5.362837017E-2,4.217059612E-1,3.347944021E-1
2.552896669E2,-4.995159805E-2,5.559716821E-1,3.381276429E-1
2.552995969E2,-1.452637315E-1,6.087030768E-1,3.391303122E-1
2.553095269E2,-2.064768672E-1,5.966761112E-1,3.525711298E-1
2.553194569E2,-2.420154214E-1,5.340026021E-1,3.758655190E-1
2.553293859E2,-2.637621760E-1,4.071820080E-1,3.976500630E-1
2.553393159E2,-2.695755959E-1,2.697445154E-1,4.248217642E-1
2.553492459E2,-2.633335292E-1,1.331217885E-1,4.465301633E-1
2.553591756E2,-2.537967265E-1,-1.935909502E-2,4.553774297E-1
2.553691056E2,-2.329749614E-1,-1.733445227E-1,4.417991638E-1
2.553790346E2,-2.166439295E-1,-2.950927913E-1,4.117560387E-1
2.553889646E2,-2.071173936E-1,-3.887787163E-1,3.538095653E-1
2.553988946E2,-2.199809998E-1,-4.415364563E-1,2.482530326E-1
2.554088246E2,-2.255378515E-1,-4.353883564E-1,8.574230969E-2
2.554187536E2,-2.261879295E-1,-3.511294127E-1,-8.565128595E-2
2.554286836E2,-2.496922314E-1,-2.654820979E-1,-2.652294934E-1
2.554386136E2,-3.013695478E-1,-2.089176476E-1,-4.303468168E-1
2.554485436E2,-3.637537360E-1,-1.627068222E-1,-5.345100760E-1
2.554584736E2,-4.149250388E-1,-1.379716396E-1,-5.749416351E-1
2.554684026E2,-4.292782247E-1,-1.336404234E-1,-5.385564566E-1
2.554783326E2,-4.071793258E-1,-1.491916925E-1,-4.436781108E-1
2.554882626E2,-3.512983918E-1,-1.958794594E-1,-3.207980990E-1
2.554981926E2,-2.740275562E-1,-2.369113117E-1,-2.074795216E-1
2.555081226E2,-1.953739077E-1,-2.688387036E-1,-1.349369884E-1
2.555180516E2,-1.524948925E-1,-3.197415769E-1,-1.413645297E-1
2.555279816E2,-1.775497794E-1,-4.073003531E-1,-2.247628570E-1
2.555379116E2,-2.504263818E-1,-4.981575310E-1,-3.407137096E-1
2.555478416E2,-3.329962492E-1,-5.632146597E-1,-4.564225674E-1
2.555577716E2,-4.016594589E-1,-5.566095114E-1,-5.617851615E-1
2.555677006E2,-4.216825366E-1,-4.937728941E-1,-6.313735247E-1
2.555776306E2,-3.674493730E-1,-3.234445751E-1,-6.334313750E-1
2.555875606E2,-2.435199469E-1,-6.084121764E-2,-5.653178692E-1
2.555974906E2,-1.300612986E-1,1.770014316E-1,-4.571855366E-1
2.556074206E2,-7.683508098E-2,3.362983465E-1,-3.273955584E-1
2.556173496E2,-5.693114549E-2,4.033998847E-1,-2.034520507E-1
2.556272796E2,-7.870455272E-3,4.281735122E-1,-1.271026433E-1
2.556372096E2,6.454569101E-2,4.491365850E-1,-1.404743642E-1
2.556471396E2,1.293078959E-1,4.721441567E-1,-1.989073157E-1
2.556570686E2,1.708260477E-1,4.582400620E-1,-2.657824755E-1
2.556669986E2,1.782074571E-1,3.672657609E-1,-3.346893191E-1
2.556769286E2,1.753339022E-1,1.863295436E-1,-3.958922327E-1
2.556868586E2,1.811953634E-1,-4.156388715E-2,-4.482772350E-1
2.556967886E2,2.240227312E-1,-2.685408294E-1,-4.798327684E-1
2.557067176E2,3.139947951E-1,-4.293317199E-1,-4.803154171E-1
2.557166476E2,4.308369756E-1,-5.149203539E-1,-4.566793144E-1
2.557265776E2,5.374620557E-1,-4.989468157E-1,-4.157269299E-1
2.557365076E2,6.168076992E-1,-3.946752548E-1,-3.583041131E-1
2.557464376E2,6.654736400E-1,-2.395915389E-1,-2.952256799E-1
2.557563666E2,6.876335740E-1,-2.896425687E-2,-2.207213640E-1
2.557662966E2,6.920407414E-1,2.228041291E-1,-1.449040025E-1
2.557762266E2,6.823119521E-1,4.558410943E-1,-7.381571829E-2
2.557861566E2,6.824585199E-1,6.217758656E-1,-4.142270982E-2
2.557960866E2,6.884399652E-1,7.364822030E-1,-5.117547140E-2
2.558060156E2,6.991323829E-1,7.654981613E-1,-9.631797671E-2
2.558159456E2,7.052773833E-1,6.529127955E-1,-1.549000591E-1
2.558258756E2,7.347875834E-1,4.390588105E-1,-2.219307423E-1
2.558358056E2,7.954314351E-1,1.599177122E-1,-2.581840754E-1
2.558457346E2,8.683687449E-1,-1.593742818E-1,-2.458011657E-1
2.558556646E2,9.623762369E-1,-4.363036156E-1,-1.929209083E-1
2.558655946E2,1.053497076E0,-6.295920610E-1,-1.202000976E-1
2.558755246E2,1.128062129E0,-7.576006055E-1,-4.630510509E-2
2.558854546E2,1.162008762E0,-8.129636049E-1,-8.594347164E-4
2.558953836E2,1.120645881E0,-7.820469737E-1,-1.368361991E-2
2.559053136E2,9.748536348E-1,-6.996632814E-1,-9.746521711E-2
2.559152436E2,7.296832800E-1,-5.758771300E-1,-2.337721884E-1
2.559251736E2,4.410381615E-1,-4.228407145E-1,-3.903298378E-1
2.559351036E2,1.823512316E-1,-2.298917621E-1,-5.518606901E-1
2.559450326E2,-1.971735619E-2,-1.462455932E-2,-6.849189997E-1
2.559549626E2,-1.742861569E-1,1.751211435E-1,-7.635067701E-1
2.559648926E2,-3.046265543E-1,2.942804992E-1,-7.567077279E-1
2.559748226E2,-4.205385149E-1,3.380173445E-1,-6.783269048E-1
2.559847526E2,-5.126577616E-1,3.374422789E-1,-5.604788661E-1
2.559946816E2,-5.814871192E-1,3.133883476E-1,-4.246957004E-1
2.560046116E2,-6.497415304E-1,2.645368874E-1,-2.910886705E-1
2.560145416E2,-7.048724294E-1,1.662223041E-1,-1.691004336E-1
2.560244716E2,-7.515906692E-1,4.486528039E-2,-7.112139463E-2
2.560344016E2,-7.745801806E-1,-8.157441765E-2,-9.282795712E-3
2.560443306E2,-7.873303294E-1,-2.239991724E-1,4.274346400E-3
2.560542606E2,-8.321971297E-1,-3.936390579E-1,-2.195219696E-2
2.560641906E2,-9.185512662E-1,-5.871363878E-1,-6.297896057E-2
2.560741206E2,-1.000424743E0,-7.330134511E-1,-8.669067919E-2
2.560840496E2,-1.039779186E0,-7.773472071E-1,-7.213196158E-2
2.560939796E2,-1.034706116E0,-7.205973864E-1,1.204523165E-2
2.561039096E2,-9.934808016E-1,-5.712581277E-1,1.430574805E-1
2.561138396E2,-9.349112511E-1,-3.014916182E-1,2.971684933E-1
2.561237696E2,-8.867579699E-1,5.228982121E-2,4.744174480E-1
2.561336986E2,-8.623453379E-1,3.624548912E-1,6.311777830E-1
2.561436286E2,-8.649139404E-1,5.766547918E-1,7.246806026E-1
2.561535586E2,-8.791499138E-1,6.101526022E-1,7.385058999E-1
2.561634886E2,-8.629059196E-1,4.909797609E-1,6.845847368E-1
2.561734186E2,-7.855442762E-1,3.373444080E-1,5.983529091E-1
2.561833476E2,-6.468135118E-1,2.174268216E-1,5.406097770E-1
2.561932776E2,-4.611946642E-1,1.876662523E-1,5.540057421E-1
2.562032076E2,-2.459977716E-1,2.276614606E-1,6.292590499E-1
2.562131376E2,-5.368319154E-2,2.976751626E-1,7.115964890E-1
2.562230676E2,6.674434245E-2,3.473825753E-1,7.664902210E-1
2.562329966E2,1.144548729E-1,3.310009539E-1,7.884916663E-1
2.562429266E2,1.256299466E-1,2.649589181E-1,7.631109953E-1
2.562528566E2,1.219116300E-1,1.681373119E-1,6.974483728E-1
2.562627866E2,1.201361269E-1,7.678286731E-2,6.142256260E-1
2.562727156E2,1.191968247E-1,-3.180937609E-3,5.283786058E-1
2.562826456E2,1.225061938E-1,-5.700702220E-2,4.604660571E-1
2.562925756E2,1.216835454E-1,-9.389233589E-2,4.187359214E-1
2.563025056E2,1.251098514E-1,-1.098469347E-1,3.907682896E-1
2.563124356E2,1.278465092E-1,-1.188761145E-1,3.754500747E-1
2.563223646E2,1.413316727E-1,-1.117119119E-1,3.667745888E-1
2.563322946E2,1.622494608E-1,-9.044390917E-2,3.656195700E-1
2.563422246E2,1.890672147E-1,-3.866564110E-2,3.761465251E-1
2.563521546E2,2.172658294E-1,3.152756020E-2,3.841269314E-1
2.563620845E2,2.354288250E-1,1.336403787E-1,4.015952051E-1
2.563720135E2,2.462649643E-1,2.399947792E-1,4.255636632E-1
2.563819435E2,2.325197011E-1,3.475277722E-1,4.566780329E-1
2.563918735E2,1.976541430E-1,4.469065666E-1,4.865286052E-1
2.564018035E2,1.437278688E-1,5.184592605E-1,5.092383623E-1
2.564117335E2,7.794352621E-2,5.423060060E-1,5.203940868E-1
2.564216625E2,1.335552149E-2,5.037516356E-1,5.257281065E-1
2.564315925E2,-3.880355507E-2,3.949172497E-1,5.236676335E-1
2.564415225E2,-6.299094856E-2,2.587234676E-1,5.154582262E-1
2.564514525E2,-5.658630654E-2,9.887228906E-2,5.028835535E-1
2.564613815E2,-2.804479375E-2,-5.724367127E-2,4.845232964E-1
2.564713115E2,-5.234287120E-3,-1.959115416E-1,4.589036703E-1
2.564812415E2,-1.461004466E-2,-3.270492256E-1,4.188730121E-1
2.564911715E2,-5.831784382E-2,-4.254343808E-1,3.688023686E-1
2.565011015E2,-1.255700141E-1,-4.862973094E-1,3.122559190E-1
2.565110305E2,-1.925186962E-1,-5.293347836E-1,2.464806139E-1
2.565209605E2,-2.409559190E-1,-5.422322750E-1,1.679303497E-1
2.565308905E2,-2.650609910E-1,-5.458246469E-1,6.782079488E-2
2.565408205E2,-2.834783196E-1,-5.353858471E-1,-4.293236881E-2
2.565507505E2,-3.064126670E-1,-5.292730927E-1,-1.374370307E-1
2.565606795E2,-3.366318345E-1,-5.365076065E-1,-1.887846440E-1
2.565706095E2,-3.523665667E-1,-4.888204932E-1,-1.905625612E-1
2.565805395E2,-3.358033895E-1,-3.591076434E-1,-1.556913257E-1
2.565904695E2,-3.111814260E-1,-2.059487253E-1,-1.177404746E-1
2.566003995E2,-3.034999967E-1,-6.921018660E-2,-9.969601780E-2
2.566103285E2,-3.187271357E-1,4.876285326E-3,-1.169919223E-1
2.566202585E2,-3.580065370E-1,-1.607565396E-2,-1.815574765E-1
2.566301885E2,-4.209231734E-1,-1.001710892E-1,-2.812281251E-1
2.566401185E2,-4.836080670E-1,-2.216243893E-1,-3.997676075E-1
2.566500485E2,-5.125741959E-1,-3.378979862E-1,-5.141535997E-1
2.566599775E2,-4.966036081E-1,-3.803744614E-1,-5.863067508E-1
2.566699075E2,-4.422735274E-1,-3.457267582E-1,-5.976779461E-1
2.566798375E2,-3.791639209E-1,-2.654514611E-1,-5.580978990E-1
2.566897675E2,-3.448837101E-1,-1.872567981E-1,-4.979620874E-1
2.566996975E2,-3.278542459E-1,-1.256676763E-1,-4.308212698E-1
2.567096265E2,-3.029776514E-1,-4.009686038E-2,-3.683057129E-1
2.567195565E2,-2.597770691E-1,5.943654105E-2,-3.407655656E-1
2.567294865E2,-2.000021487E-1,1.572272927E-1,-3.701524734E-1
2.567394165E2,-1.355334520E-1,2.489000410E-1,-4.324488640E-1
2.567493455E2,-5.949861556E-2,3.261527419E-1,-4.975482225E-1
2.567592755E2,2.851282805E-2,3.733979464E-1,-5.265040994E-1
2.567692055E2,1.331886500E-1,4.005989432E-1,-5.063543320E-1
2.567791355E2,2.497441024E-1,3.870094717E-1,-4.487952292E-1
2.567890655E2,3.905307949E-1,3.468804061E-1,-3.585846424E-1
2.567989945E2,5.441280007E-1,2.976669073E-1,-2.681889236E-1
2.568089245E2,6.954075098E-1,2.385695130E-1,-1.828162372E-1
2.568188545E2,8.102016449E-1,1.660034657E-1,-1.115440950E-1
2.568287845E2,8.809431791E-1,1.260922700E-1,-5.303071439E-2
2.568387145E2,9.187963605E-1,1.262778640E-1,-1.872308552E-2
2.568486435E2,9.422156215E-1,1.730671823E-1,-6.892252713E-4
2.568585735E2,9.503240585E-1,2.592421770E-1,5.096322857E-3
2.568685035E2,9.404578209E-1,3.554248810E-1,2.095472999E-3
2.568784335E2,9.176594019E-1,4.721839428E-1,-9.632931091E-3
2.568883635E2,8.688737750E-1,5.877896547E-1,-1.353126671E-2
2.568982925E2,7.913892865E-1,6.535013318E-1,-2.435085736E-2
2.569082225E2,6.931125522E-1,6.613349915E-1,-5.500357598E-2
2.569181525E2,5.915344954E-1,6.075433493E-1,-1.041854024E-1
2.569280825E2,4.961549938E-1,4.898313582E-1,-1.592156291E-1
2.569380115E2,4.148924649E-1,3.154758215E-1,-2.003488392E-1
2.569479415E2,3.558672369E-1,8.605808765E-2,-2.315608114E-1
2.569578715E2,3.334001601E-1,-1.635804772E-1,-2.525503933E-1
2.569678015E2,3.203434646E-1,-3.461297750E-1,-2.534297705E-1
2.569777315E2,2.929170430E-1,-5.071477890E-1,-2.246057391E-1
2.569876605E2,2.595806718E-1,-6.417351961E-1,-1.366215497E-1
2.569975905E2,2.554925978E-1,-7.344537973E-1,8.984232321E-3
2.570075205E2,2.737376392E-1,-7.773903012E-1,1.667168736E-1
2.570174505E2,2.940430641E-1,-7.479711175E-1,3.087779880E-1
2.570273805E2,2.800265849E-1,-6.437152624E-1,4.282122552E-1
2.570373095E2,2.230144888E-1,-5.045052767E-1,5.222010016E-1
2.570472395E2,1.390450150E-1,-3.409613669E-1,5.653684735E-1
2.570571695E2,4.059576243E-2,-1.878485084E-1,5.401500463E-1
2.570670995E2,-5.543223023E-2,-8.799702674E-2,4.227368832E-1
2.570770295E2,-1.358693093E-1,-1.587731019E-2,2.338085771E-1
2.570869585E2,-2.165332735E-1,2.500099363E-3,6.430552341E-3
2.570968885E2,-3.298947811E-1,-6.689913571E-2,-2.144085467E-1
2.571068185E2,-4.385118186E-1,-1.881746948E-1,-3.630331755E-1
2.571167485E2,-4.835660756E-1,-2.740816474E-1,-4.084693789E-1
2.571266775E2,-4.263983965E-1,-2.761677206E-1,-3.622491360E-1
2.571366075E2,-3.294273317E-1,-2.125224620E-1,-2.680327296E-1
2.571465375E2,-2.334538996E-1,-1.669683009E-1,-1.703988612E-1
2.571564675E2,-1.635538936E-1,-1.753316969E-1,-1.291353554E-1
2.571663975E2,-1.216700897E-1,-2.661268413E-1,-1.485354155E-1
2.571763265E2,-1.135059223E-1,-3.679999113E-1,-2.172018141E-1
2.571862565E2,-1.288473159E-1,-4.453620911E-1,-2.924797833E-1
2.571961865E2,-1.429898292E-1,-4.289946258E-1,-3.318779469E-1
