"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.548736339E2,1.130149841E-1,1.950893097E0,3.353177032E0
2.548835649E2,8.861572266E-2,1.974992981E0,3.360960846E0
2.548934949E2,-1.496887207E-2,2.046394501E0,3.345542908E0
2.549034249E2,-1.820214844E-1,2.107467499E0,3.412453766E0
2.549133559E2,-2.974314880E-1,2.210153961E0,3.563190308E0
2.549232859E2,-3.754193115E-1,2.276765442E0,3.927233276E0
2.549332159E2,-3.848497009E-1,2.286046143E0,4.644541626E0
2.549431459E2,-3.459306335E-1,2.357297974E0,5.567073212E0
2.549530769E2,-2.767744446E-1,2.515968018E0,6.324348450E0
2.549630069E2,-1.236428833E-1,2.716401215E0,6.783443756E0
2.549729369E2,1.222956848E-1,2.924318848E0,7.056326294E0
2.549828679E2,3.234773254E-1,3.132086792E0,7.312144318E0
2.549927979E2,4.736151123E-1,3.321742401E0,7.489824829E0
2.550027279E2,6.487509155E-1,3.578458557E0,7.580685883E0
2.550126589E2,6.643185425E-1,3.894152069E0,7.675438843E0
2.550225889E2,6.004014587E-1,4.169130249E0,7.979905701E0
2.550325189E2,5.275030518E-1,4.334236908E0,8.565038910E0
2.550424499E2,3.568579102E-1,4.401746521E0,9.525741119E0
2.550523799E2,2.251318359E-1,4.375700684E0,1.070543793E1
2.550623099E2,1.333726501E-1,4.351900177E0,1.189830734E1
2.550722409E2,1.535806274E-1,4.351750488E0,1.293654831E1
2.550821709E2,3.046165466E-1,4.354594574E0,1.362870895E1
2.550921009E2,5.566923523E-1,4.339176636E0,1.394934219E1
2.551020319E2,8.702902222E-1,4.422104187E0,1.397299301E1
2.551119619E2,1.071022797E0,4.679269409E0,1.378827713E1
2.551218919E2,1.115480347E0,4.999603271E0,1.348725311E1
2.551318221E2,1.013392639E0,5.188211060E0,1.320464081E1
2.551417531E2,8.476872253E-1,5.164260864E0,1.326900696E1
2.551516831E2,6.737489319E-1,5.003495178E0,1.377809830E1
2.551616131E2,5.800437927E-1,4.758903809E0,1.464210159E1
2.551715441E2,5.480104065E-1,4.513563995E0,1.536150558E1
2.551814741E2,5.201683044E-1,4.336332550E0,1.539982590E1
2.551914041E2,5.614823914E-1,4.090693359E0,1.474673401E1
2.552013351E2,5.312452698E-1,3.816613312E0,1.364517471E1
2.552112651E2,4.921765137E-1,3.604803772E0,1.248688339E1
2.552211951E2,5.248086548E-1,3.392395477E0,1.153321655E1
2.552311261E2,5.182223511E-1,3.197949829E0,1.079360458E1
2.552410561E2,4.308041382E-1,3.055296478E0,1.018616776E1
2.552509861E2,2.194436646E-1,2.931503906E0,9.663155365E0
2.552609171E2,-8.472381592E-2,2.851420441E0,9.232201538E0
2.552708471E2,-4.908293152E-1,2.803669739E0,8.945397949E0
2.552807771E2,-8.909472656E-1,2.674638062E0,8.868757324E0
2.552907081E2,-1.173709259E0,2.426603851E0,9.056766357E0
2.553006381E2,-1.282982025E0,2.119741974E0,9.492360535E0
2.553105681E2,-1.222657471E0,1.783241730E0,9.897717590E0
2.553204981E2,-1.100810852E0,1.537303162E0,1.004261627E1
2.553304291E2,-9.705816650E-1,1.358724518E0,9.867929535E0
2.553403591E2,-8.229885864E-1,1.261576538E0,9.332343292E0
2.553502891E2,-6.948550415E-1,1.250499573E0,8.581654358E0
2.553602201E2,-5.932164001E-1,1.234931946E0,7.731272736E0
2.553701501E2,-5.080435181E-1,1.221310272E0,6.842720490E0
2.553800801E2,-4.203259277E-1,1.240171051E0,5.948480072E0
2.553900111E2,-3.225791931E-1,1.283880157E0,5.031636658E0
2.553999411E2,-2.715353394E-1,1.359472961E0,4.216132507E0
2.554098711E2,-2.634521484E-1,1.421444092E0,3.601959686E0
2.554198021E2,-2.752775574E-1,1.486558685E0,3.194506989E0
2.554297321E2,-3.058140564E-1,1.548829193E0,2.944676514E0
2.554396621E2,-3.391946411E-1,1.574875031E0,2.773731995E0
2.554495931E2,-3.606001282E-1,1.619931335E0,2.631677399E0
2.554595231E2,-3.162922668E-1,1.711540833E0,2.575544128E0
2.554694531E2,-2.083666992E-1,1.855840759E0,2.643652496E0
2.554793841E2,-1.167572021E-1,2.066901855E0,2.831511841E0
2.554893141E2,-2.829116821E-2,2.304008789E0,3.219205627E0
2.554992441E2,9.370513916E-2,2.504741364E0,3.921096039E0
2.555091741E2,3.121009827E-1,2.696791992E0,4.922513580E0
2.555191051E2,4.315525818E-1,2.895428925E0,6.179599457E0
2.555290351E2,5.092410278E-1,3.016527100E0,7.483837280E0
2.555389651E2,4.917274475E-1,3.149300995E0,8.632698212E0
2.555488961E2,4.195774841E-1,3.246448975E0,9.570348358E0
2.555588261E2,3.866459656E-1,3.248993683E0,1.036818924E1
2.555687561E2,3.867956543E-1,3.205434265E0,1.122006775E1
2.555786871E2,5.260061646E-1,3.235521698E0,1.217553085E1
2.555886171E2,7.828720093E-1,3.359164581E0,1.306543030E1
2.555985471E2,1.169368286E0,3.590283966E0,1.373199417E1
2.556084781E2,1.573527832E0,3.923491058E0,1.411205383E1
2.556184081E2,1.849104767E0,4.210743713E0,1.427745987E1
2.556283381E2,1.922003174E0,4.378844147E0,1.441726913E1
2.556382691E2,1.844165039E0,4.416565704E0,1.467907471E1
2.556481991E2,1.593586121E0,4.341721344E0,1.508458145E1
2.556581291E2,1.321302338E0,4.255201263E0,1.548634598E1
2.556680591E2,1.118025055E0,4.099824371E0,1.567121155E1
2.556779901E2,1.058598633E0,3.965403900E0,1.565175201E1
2.556879201E2,1.033600616E0,3.974235535E0,1.558813431E1
2.556978501E2,9.946815491E-1,4.010460205E0,1.554128174E1
2.557077811E2,1.001567230E0,3.991449738E0,1.541404633E1
2.557177111E2,8.782237244E-1,3.911815338E0,1.511197449E1
2.557276411E2,6.180647278E-1,3.794459381E0,1.471410187E1
2.557375721E2,3.667373657E-1,3.530857544E0,1.432820435E1
2.557475021E2,1.833686829E-1,3.138373718E0,1.394889313E1
2.557574321E2,7.334747314E-3,2.729274445E0,1.347587677E1
2.557673631E2,-1.185534668E-1,2.294428711E0,1.293280609E1
2.557772931E2,-1.513352966E-1,1.846859436E0,1.239003479E1
2.557872231E2,-1.233435059E-1,1.463806000E0,1.186911804E1
2.557971541E2,-4.535568237E-2,1.266665955E0,1.131092880E1
2.558070841E2,1.398092651E-1,1.159488831E0,1.069256470E1
2.558170141E2,3.935316467E-1,1.108744354E0,1.007449997E1
2.558269451E2,5.623805237E-1,1.087189178E0,9.398056641E0
2.558368751E2,7.252418518E-1,1.026415558E0,8.703650665E0
2.558468051E2,8.279283142E-1,9.831555176E-1,7.991132355E0
2.558567351E2,8.943901062E-1,1.002165985E0,7.336543579E0
2.558666661E2,8.720864868E-1,1.059047699E0,6.768624573E0
2.558765961E2,7.774832153E-1,1.182241516E0,6.224356384E0
2.558865261E2,7.458988953E-1,1.297052765E0,5.674549713E0
2.558964571E2,7.334747314E-1,1.387614441E0,5.187312927E0
2.559063871E2,6.536906433E-1,1.508862305E0,4.827461243E0
2.559163171E2,5.689668274E-1,1.607207794E0,4.570296021E0
2.559262481E2,5.272036743E-1,1.670376434E0,4.378993835E0
2.559361781E2,4.358935547E-1,1.739981689E0,4.262536011E0
2.559461081E2,3.276686096E-1,1.769320679E0,4.200864258E0
2.559560391E2,2.242337036E-1,1.794767761E0,4.198918304E0
2.559659691E2,1.704954529E-1,1.852846985E0,4.234095154E0
2.559758991E2,2.189945984E-1,1.939217377E0,4.311035156E0
2.559858301E2,2.674937439E-1,2.078876953E0,4.437522125E0
2.559957601E2,2.480342102E-1,2.244732056E0,4.610711975E0
2.560056901E2,1.805245972E-1,2.371967468E0,4.788841553E0
2.560156211E2,1.166075134E-1,2.493814087E0,4.921765137E0
2.560255511E2,7.559280396E-2,2.613864441E0,5.068160706E0
2.560354811E2,1.502874756E-1,2.774181061E0,5.330265656E0
2.560454111E2,2.390528870E-1,2.980751495E0,5.704936523E0
2.560553421E2,3.058140564E-1,3.187022552E0,6.181994476E0
2.560652721E2,4.218228149E-1,3.385210419E0,6.794969788E0
2.560752021E2,5.623805237E-1,3.553460541E0,7.503296814E0
2.560851331E2,5.881269836E-1,3.761677551E0,8.190966797E0
2.560950631E2,5.864804077E-1,3.948788452E0,8.824449463E0
2.561049931E2,5.072950745E-1,4.086352386E0,9.437574463E0
2.561149241E2,3.294648743E-1,4.100123749E0,1.005444168E1
2.561248541E2,1.269360352E-1,4.020938416E0,1.083836151E1
2.561347837E2,-3.143463135E-3,4.022135925E0,1.176014465E1
2.561447147E2,-4.385879517E-2,4.043541412E0,1.273162445E1
2.561546447E2,-1.916015625E-2,4.097878418E0,1.362332016E1
2.561645747E2,4.730163574E-2,4.145928497E0,1.427207108E1
2.561745057E2,1.568737793E-1,4.152065735E0,1.457983109E1
2.561844357E2,2.311193848E-1,4.145778809E0,1.446397202E1
2.561943657E2,2.243833923E-1,4.225712585E0,1.383108810E1
2.562042967E2,1.959425354E-1,4.393363953E0,1.297831146E1
2.562142267E2,2.453398132E-1,4.541406097E0,1.247580643E1
2.562241567E2,1.916015625E-1,4.537364502E0,1.272054749E1
2.562340867E2,7.484436035E-4,4.469405823E0,1.364113312E1
2.562440177E2,-1.627116394E-1,4.267775116E0,1.473086700E1
2.562539477E2,-1.586700439E-1,3.903582458E0,1.521196655E1
2.562638777E2,2.784210205E-2,3.445085907E0,1.485615646E1
2.562738087E2,2.236349487E-1,3.040926361E0,1.388602386E1
2.562837387E2,3.067121887E-1,2.797831879E0,1.268402344E1
2.562936687E2,2.767744446E-1,2.742596741E0,1.159683426E1
2.563035997E2,4.529580688E-1,2.723436584E0,1.076112213E1
2.563135297E2,6.735992432E-1,2.708018646E0,1.010952713E1
2.563234597E2,7.670050049E-1,2.706222382E0,9.504036255E0
2.563333907E2,6.761439514E-1,2.688858490E0,8.922645264E0
2.563433207E2,4.156855774E-1,2.623294830E0,8.450527039E0
2.563532507E2,9.490264893E-2,2.453697510E0,8.123008118E0
2.563631817E2,-2.423460388E-1,2.215243378E0,7.979606323E0
2.563731117E2,-5.863307190E-1,1.968855743E0,7.987390137E0
2.563830417E2,-8.256829834E-1,1.725910950E0,8.118367767E0
2.563929717E2,-9.217831421E-1,1.477876740E0,8.238118744E0
2.564029027E2,-9.119036865E-1,1.303489380E0,8.256231079E0
2.564128327E2,-8.045768738E-1,1.222358093E0,8.070317688E0
2.564227627E2,-6.084846497E-1,1.226399689E0,7.685917053E0
2.564326937E2,-4.117936707E-1,1.292412415E0,7.190597076E0
2.564426237E2,-2.401007080E-1,1.353635101E0,6.650370483E0
2.564525537E2,-1.634600830E-1,1.385518799E0,6.187832336E0
2.564624847E2,-1.640588379E-1,1.417402496E0,5.780080261E0
2.564724147E2,-2.372566223E-1,1.445993042E0,5.346132660E0
2.564823447E2,-4.200265503E-1,1.459614716E0,4.872218170E0
2.564922757E2,-6.405180359E-1,1.443747711E0,4.478686523E0
2.565022057E2,-8.701405334E-1,1.428180084E0,4.203109589E0
2.565121357E2,-1.083596649E0,1.462309113E0,3.976630554E0
2.565220667E2,-1.177152100E0,1.561103668E0,3.871549072E0
2.565319967E2,-1.169368286E0,1.669478302E0,4.010011139E0
2.565419267E2,-1.126108246E0,1.836680603E0,4.424499207E0
2.565518577E2,-1.021326141E0,2.010020142E0,5.001399536E0
2.565617877E2,-7.881111145E-1,2.149979095E0,5.626050568E0
2.565717177E2,-6.300398254E-1,2.335742798E0,6.271658020E0
2.565816477E2,-5.282514954E-1,2.484084320E0,7.014413452E0
2.565915787E2,-5.758525085E-1,2.559826813E0,7.874375153E0
2.566015087E2,-5.337899780E-1,2.598296814E0,8.703051910E0
2.566114387E2,-5.053491211E-1,2.646646271E0,9.218579865E0
2.566213697E2,-5.532495117E-1,2.754721527E0,9.318721619E0
2.566312997E2,-5.580395508E-1,2.948568420E0,9.168434143E0
2.566412297E2,-3.502716064E-1,3.152743835E0,9.248068542E0
2.566511607E2,-1.314266968E-1,3.407963104E0,9.708660736E0
2.566610907E2,1.392105103E-1,3.686084747E0,1.059736267E1
2.566710207E2,4.171824646E-1,3.926634521E0,1.185519699E1
2.566809517E2,6.328839111E-1,4.021537170E0,1.320583832E1
2.566908817E2,7.680528259E-1,3.984713745E0,1.440065369E1
2.567008117E2,8.225395203E-1,3.832330627E0,1.532453247E1
2.567107417E2,6.336323547E-1,3.745361481E0,1.594169907E1
2.567206727E2,4.438270569E-1,3.676804047E0,1.616563339E1
2.567306027E2,2.737806702E-1,3.646716614E0,1.585847214E1
2.567405327E2,2.680924988E-1,3.728147278E0,1.515448608E1
2.567504637E2,3.546125793E-1,3.835474091E0,1.458102859E1
2.567603937E2,2.868035889E-1,3.926035767E0,1.447370178E1
2.567703237E2,1.950444031E-1,3.970193939E0,1.477233078E1
2.567802547E2,2.404000854E-1,3.833977203E0,1.497875153E1
2.567901847E2,2.151026917E-1,3.649860077E0,1.469134918E1
2.568001147E2,2.784210205E-2,3.491339722E0,1.409289368E1
2.568100457E2,-2.174977112E-1,3.379821625E0,1.353290817E1
2.568199757E2,-4.192781067E-1,3.249442749E0,1.312141388E1
2.568299057E2,-3.899391174E-1,3.015628967E0,1.292187881E1
2.568398367E2,-2.306703186E-1,2.706671448E0,1.284149597E1
2.568497667E2,-7.918533325E-2,2.395468597E0,1.277997391E1
2.568596967E2,1.721420288E-2,2.082170105E0,1.254436386E1
2.568696277E2,1.124162292E-1,1.849404144E0,1.210158463E1
2.568795577E2,2.540217590E-1,1.697769470E0,1.147858017E1
2.568894877E2,3.806584167E-1,1.604962463E0,1.071382050E1
2.568994177E2,4.799020386E-1,1.564696198E0,9.860145721E0
2.569093487E2,5.610333252E-1,1.504221954E0,8.985813904E0
2.569192787E2,6.420149231E-1,1.453028412E0,8.039781189E0
2.569292087E2,6.206094360E-1,1.440454559E0,7.105723572E0
2.569391397E2,5.891748047E-1,1.473984833E0,6.220913544E0
2.569490697E2,5.920188904E-1,1.565294952E0,5.404211884E0
2.569589997E2,5.498066711E-1,1.638343048E0,4.722379761E0
2.569689307E2,4.809498596E-1,1.705104218E0,4.195325775E0
2.569788607E2,3.971241760E-1,1.772464142E0,3.807931366E0
2.569887907E2,3.758683777E-1,1.816472626E0,3.584895172E0
2.569987217E2,3.809577942E-1,1.830543365E0,3.548520813E0
2.570086517E2,3.847000122E-1,1.882485352E0,3.650608521E0
2.570185817E2,4.080514526E-1,1.937720490E0,3.767515411E0
2.570285127E2,4.183799744E-1,1.990859985E0,3.791914673E0
2.570384427E2,4.159849548E-1,2.053429871E0,3.741469574E0
2.570483727E2,3.818559265E-1,2.126927032E0,3.667223969E0
2.570583027E2,2.872526550E-1,2.217788086E0,3.737877045E0
2.570682337E2,1.592687988E-1,2.276915131E0,4.091142426E0
2.570781637E2,1.601669312E-1,2.329605560E0,4.706363068E0
2.570880937E2,2.585124207E-1,2.453248444E0,5.393583984E0
2.570980247E2,4.231700134E-1,2.628533936E0,6.054908752E0
2.571079547E2,7.002438354E-1,2.840193787E0,6.771169281E0
2.571178847E2,8.502319336E-1,3.115770721E0,7.462132416E0
2.571278157E2,8.027806091E-1,3.436403961E0,8.010741577E0
2.571377453E2,7.749385071E-1,3.677253113E0,8.438851318E0
2.571476753E2,7.610174561E-1,3.863465881E0,8.850195923E0
2.571576063E2,5.710624695E-1,4.063450012E0,9.216633911E0
2.571675363E2,2.862048340E-1,4.144581299E0,9.622589722E0
2.571774663E2,9.879455566E-3,4.104764099E0,1.020068756E1
2.571873973E2,-2.740800476E-1,4.066892853E0,1.093281509E1
2.571973273E2,-3.849993896E-1,4.027973785E0,1.176493469E1
2.572072573E2,-2.996768188E-1,4.015399933E0,1.259885056E1
2.572171873E2,-1.413061523E-1,4.075425110E0,1.338142319E1
2.572271183E2,1.210981750E-1,4.124223633E0,1.404304733E1
2.572370483E2,2.894979858E-1,4.132606201E0,1.446097824E1
2.572469783E2,2.872526550E-1,4.126618652E0,1.447519867E1
2.572569093E2,2.142045593E-1,4.132905579E0,1.394021118E1
2.572668393E2,1.332229614E-1,4.172573090E0,1.303429504E1
2.572767693E2,7.065307617E-2,4.187242584E0,1.229303650E1
2.572867003E2,-4.805007935E-2,4.256548462E0,1.209559708E1
2.572966303E2,-2.621049500E-1,4.340074768E0,1.238913666E1
2.573065603E2,-2.191442871E-1,4.259542236E0,1.309596680E1
2.573164913E2,-2.993774414E-2,3.937561798E0,1.390787842E1
2.573264213E2,1.901046753E-1,3.427871704E0,1.452594315E1
2.573363513E2,2.478845215E-1,2.984493713E0,1.483085907E1
2.573462823E2,1.923500061E-1,2.639311523E0,1.475421844E1
2.573562123E2,1.240919495E-1,2.413880310E0,1.407268570E1
2.573661423E2,3.308120728E-2,2.312391357E0,1.279449371E1
2.573760723E2,-2.185455322E-2,2.325713654E0,1.136077515E1
2.573860033E2,-1.016386414E-1,2.337688751E0,1.018526962E1
2.573959333E2,-2.528242493E-1,2.378404083E0,9.348809052E0
2.574058633E2,-4.834945679E-1,2.394570465E0,8.722810822E0
2.574157943E2,-7.363188171E-1,2.348466339E0,8.261619873E0
2.574257243E2,-9.583071899E-1,2.215243378E0,7.922275543E0
2.574356543E2,-1.107995911E0,2.044448547E0,7.731721802E0
2.574455853E2,-1.097817078E0,1.867067413E0,7.665559387E0
2.574555153E2,-9.228309631E-1,1.737287292E0,7.680977325E0
2.574654453E2,-6.619235229E-1,1.647923126E0,7.684270477E0
2.574753763E2,-4.089495850E-1,1.601070557E0,7.558681641E0
2.574853063E2,-1.483415222E-1,1.610500946E0,7.252418518E0
2.574952363E2,4.266128540E-2,1.619033203E0,6.730903015E0
2.575051673E2,1.381626892E-1,1.614841919E0,6.142177277E0
2.575150973E2,1.163081360E-1,1.577419739E0,5.529950409E0
2.575250273E2,4.146377563E-2,1.530567169E0,4.960833893E0
2.575349573E2,-8.876541138E-2,1.457519073E0,4.433630219E0
2.575448883E2,-2.543211365E-1,1.411864014E0,3.966900787E0
2.575548183E2,-4.854405212E-1,1.461860046E0,3.614533539E0
2.575647483E2,-7.096742249E-1,1.494192810E0,3.425027618E0
2.575746793E2,-8.550219727E-1,1.579515381E0,3.347488861E0
2.575846093E2,-8.930429077E-1,1.729054413E0,3.394191742E0
2.575945393E2,-8.934919739E-1,1.841470642E0,3.762875061E0
2.576044703E2,-8.978329468E-1,1.934876404E0,4.448150024E0
2.576144003E2,-8.077203369E-1,2.083517303E0,5.250032501E0
2.576243303E2,-5.469625854E-1,2.230212250E0,6.068081360E0
2.576342613E2,-3.317102051E-1,2.436932373E0,6.908433838E0
2.576441913E2,-1.666035461E-1,2.683320007E0,7.812703400E0
2.576541213E2,-4.819976807E-2,2.968177643E0,8.567284241E0
2.576640523E2,8.412506104E-2,3.192561035E0,9.178163910E0
2.576739823E2,1.134640503E-1,3.368145905E0,9.810299377E0
2.576839123E2,-1.137634277E-2,3.485202484E0,1.053359528E1
2.576938423E2,-9.969268799E-2,3.430117035E0,1.134999756E1
2.577037733E2,-1.552272034E-1,3.342249756E0,1.214514404E1
2.577137033E2,-1.242416382E-1,3.286415863E0,1.284314255E1
2.577236333E2,1.037342834E-1,3.313060455E0,1.342168945E1
2.577335643E2,4.737648010E-1,3.434308319E0,1.384036880E1
2.577434943E2,7.551795959E-1,3.626358948E0,1.408361298E1
2.577534243E2,1.047671356E0,3.845952301E0,1.418001251E1
2.577633553E2,1.328786774E0,4.012555847E0,1.429482376E1
2.577732853E2,1.511706390E0,4.083957367E0,1.449780167E1
2.577832153E2,1.517095184E0,4.036506042E0,1.468730759E1
2.577931463E2,1.397942963E0,3.833827515E0,1.469434296E1
2.578030763E2,1.160836029E0,3.574416962E0,1.445768509E1
2.578130063E2,7.932005310E-1,3.394341431E0,1.412537613E1
2.578229363E2,5.851332092E-1,3.288062439E0,1.388826920E1
2.578328673E2,4.748126221E-1,3.216511230E0,1.365849701E1
2.578427973E2,3.463796997E-1,3.093317413E0,1.333576813E1
2.578527273E2,2.067201233E-1,3.006048889E0,1.283416122E1
2.578626583E2,3.203338623E-2,2.928360443E0,1.221055801E1
2.578725883E2,-5.987548828E-2,2.835703125E0,1.164218994E1
2.578825183E2,-1.715432739E-1,2.807561646E0,1.125719055E1
2.578924493E2,-2.095642090E-1,2.744243317E0,1.103400467E1
2.579023793E2,-2.225871277E-1,2.562521210E0,1.088745941E1
2.579123093E2,-2.131567383E-1,2.281854858E0,1.081126785E1
2.579222403E2,-1.863624573E-1,1.954485626E0,1.087114334E1
2.579321703E2,-1.785786438E-1,1.699865112E0,1.087503525E1
2.579421003E2,-1.892065430E-1,1.572330322E0,1.060409866E1
2.579520303E2,-1.151106262E-1,1.534309387E0,1.001013382E1
2.579619613E2,1.901046753E-2,1.564546509E0,9.230704651E0
2.579718913E2,1.353186035E-1,1.636397095E0,8.496182098E0
2.579818213E2,2.055226135E-1,1.700463867E0,7.869285736E0
2.579917523E2,2.514770508E-1,1.735640717E0,7.382048950E0
2.580016823E2,2.561174011E-1,1.707050171E0,6.913223877E0
2.580116123E2,1.517843628E-1,1.676813049E0,6.399043121E0
2.580215433E2,2.634521484E-2,1.660496979E0,5.871989136E0
2.580314733E2,-1.095721436E-1,1.613345032E0,5.378166046E0
2.580414033E2,-2.472857666E-1,1.585502930E0,4.954996033E0
2.580513343E2,-3.016227722E-1,1.584155731E0,4.617298279E0
2.580612643E2,-2.799179077E-1,1.605261841E0,4.329446869E0
2.580711943E2,-2.351609802E-1,1.645528107E0,4.106560364E0
2.580811253E2,-1.863624573E-1,1.750459900E0,3.956572266E0
2.580910553E2,-8.996292114E-2,1.834884338E0,3.896098022E0
2.581009853E2,1.631607056E-2,1.918111267E0,3.913312225E0
2.581109153E2,1.022373962E-1,2.023192749E0,4.040996704E0
2.581208463E2,1.800755310E-1,2.151176605E0,4.188440094E0
2.581307763E2,1.896556091E-1,2.260599060E0,4.411476288E0
2.581407068E2,1.287322998E-2,2.365081787E0,4.852309570E0
2.581506378E2,-2.050735474E-1,2.360591125E0,5.466482391E0
2.581605678E2,-3.348536682E-1,2.316432953E0,6.169570312E0
2.581704978E2,-4.438270569E-1,2.389930115E0,6.910379791E0
2.581804288E2,-4.438270569E-1,2.633024597E0,7.588020630E0
2.581903588E2,-3.195854187E-1,2.972219238E0,8.263865204E0
2.582002888E2,-7.469467163E-2,3.272794189E0,9.004974060E0
2.582102198E2,2.064207458E-1,3.487597504E0,9.772877197E0
2.582201498E2,4.261637878E-1,3.631747742E0,1.052386551E1
2.582300798E2,5.072950745E-1,3.712729340E0,1.122590561E1
2.582400108E2,3.683839417E-1,3.792214050E0,1.183588715E1
2.582499408E2,1.064286804E-1,3.871998138E0,1.219603821E1
2.582598708E2,-4.071533203E-2,3.900139618E0,1.228255829E1
2.582698008E2,-1.034349060E-1,3.996090088E0,1.224513611E1
2.582797318E2,-1.025367737E-1,4.186943207E0,1.233899094E1
2.582896618E2,1.190025330E-1,4.352349243E0,1.266321671E1
2.582995918E2,2.853067017E-1,4.538861389E0,1.309402084E1
2.583095228E2,3.076103210E-1,4.757107544E0,1.337124435E1
2.583194528E2,3.502716064E-1,4.907544708E0,1.338306976E1
2.583293828E2,3.962260437E-1,4.953050079E0,1.337079529E1
2.583393138E2,5.249583435E-1,4.883444824E0,1.372346191E1
2.583492438E2,6.581813049E-1,4.760400696E0,1.452414688E1
2.583591738E2,7.650590515E-1,4.624782715E0,1.540207123E1
2.583691048E2,8.367599487E-1,4.395758972E0,1.602357880E1
2.583790348E2,7.643106079E-1,4.051774292E0,1.615665207E1
2.583889648E2,5.414241028E-1,3.574866028E0,1.565803894E1
2.583988948E2,2.692900085E-1,3.129691772E0,1.443044174E1
2.584088258E2,1.092727661E-2,2.848127289E0,1.275018585E1
2.584187558E2,-1.604663086E-1,2.702180786E0,1.110570557E1
2.584286858E2,-2.695893860E-1,2.629731445E0,9.698481903E0
2.584386168E2,-2.899470520E-1,2.577789459E0,8.603957977E0
2.584485468E2,-2.236349487E-1,2.488574982E0,7.780220947E0
2.584584768E2,-2.395019531E-1,2.441722412E0,7.189100189E0
2.584684078E2,-3.083587646E-1,2.381397858E0,6.894512787E0
2.584783378E2,-4.120930481E-1,2.273472290E0,6.916217651E0
2.584882678E2,-5.442681885E-1,2.088906097E0,7.238347778E0
2.584981988E2,-6.574328613E-1,1.816173248E0,7.674989777E0
2.585081288E2,-7.689509583E-1,1.522783356E0,8.026907959E0
2.585180588E2,-8.601113892E-1,1.281934204E0,8.131839752E0
2.585279888E2,-8.774752808E-1,1.058448944E0,8.024962006E0
2.585379198E2,-8.972341919E-1,9.166937256E-1,7.850574646E0
2.585478498E2,-9.015751648E-1,8.023315430E-1,7.594457245E0
2.585577798E2,-9.663903809E-1,7.337741089E-1,7.230114899E0
2.585677108E2,-9.443861389E-1,7.411088562E-1,6.762786713E0
2.585776408E2,-9.545649719E-1,7.539820862E-1,6.268813934E0
2.585875708E2,-1.008003845E0,7.393125916E-1,5.871689758E0
2.585975018E2,-1.070573730E0,7.038363647E-1,5.508993988E0
2.586074318E2,-1.194216614E0,6.876699829E-1,5.183421021E0
2.586173618E2,-1.343605957E0,7.247927856E-1,4.880750427E0
2.586272928E2,-1.491648102E0,7.842192078E-1,4.620890808E0
2.586372228E2,-1.559457092E0,8.475375366E-1,4.401147766E0
2.586471528E2,-1.527423706E0,9.683363342E-1,4.247118073E0
2.586570838E2,-1.437161407E0,1.162033539E0,4.152215424E0
2.586670138E2,-1.341809692E0,1.397344208E0,4.105512543E0
2.586769438E2,-1.221010895E0,1.662143555E0,4.148772583E0
2.586868738E2,-1.080453186E0,1.909279633E0,4.336332550E0
2.586968048E2,-9.153465271E-1,2.146685944E0,4.872966614E0
2.587067348E2,-8.973838806E-1,2.386786652E0,5.754333801E0
2.587166648E2,-8.238867188E-1,2.516417084E0,6.837331696E0
2.587265958E2,-7.060816956E-1,2.641856232E0,7.963589630E0
2.587365258E2,-6.477030945E-1,2.887794800E0,9.016649780E0
2.587464558E2,-5.766009521E-1,3.152743835E0,1.002899460E1
2.587563868E2,-5.965095520E-1,3.456911316E0,1.102816681E1
2.587663168E2,-5.001100159E-1,3.640279999E0,1.197479828E1
2.587762468E2,-2.083666992E-1,3.675756226E0,1.284359161E1
2.587861778E2,1.517843628E-1,3.738026733E0,1.356913284E1
2.587961078E2,5.415737915E-1,3.879332886E0,1.408002045E1
2.588060378E2,8.759783936E-1,4.094435577E0,1.434287384E1
2.588159678E2,1.030457153E0,4.305197296E0,1.438718170E1
2.588258988E2,1.031654663E0,4.454436951E0,1.434137695E1
2.588358288E2,9.614506531E-1,4.403542786E0,1.436083649E1
2.588457588E2,8.186476135E-1,4.289030914E0,1.442774734E1
2.588556898E2,6.887178040E-1,4.214036865E0,1.449151474E1
2.588656198E2,7.405101013E-1,4.082610168E0,1.449510727E1
2.588755498E2,8.337661743E-1,3.984863434E0,1.445394287E1
2.588854808E2,9.056167603E-1,3.992198181E0,1.447504898E1
2.588954108E2,9.616003418E-1,4.075874176E0,1.450184326E1
2.589053408E2,1.030457153E0,4.136797485E0,1.448388062E1
2.589152718E2,9.873468018E-1,4.140839081E0,1.431458267E1
2.589252018E2,8.110134888E-1,4.023782501E0,1.409244461E1
2.589351318E2,5.562432861E-1,3.744762726E0,1.380504227E1
2.589450618E2,2.285746765E-1,3.377576294E0,1.344743591E1
2.589549928E2,-1.092727661E-2,3.006797333E0,1.304851547E1
2.589649228E2,-1.095721436E-1,2.632575531E0,1.258567795E1
2.589748528E2,-1.273851013E-1,2.294428711E0,1.205607925E1
2.589847838E2,-6.466552734E-2,1.980381775E0,1.149504593E1
2.589947138E2,5.987548828E-3,1.743574219E0,1.092128906E1
2.590046438E2,9.385482788E-2,1.678309937E0,1.038031403E1
2.590145748E2,2.329156494E-1,1.655856628E0,9.858948212E0
