"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.066526120E2,1.034997683E-2,-9.209872223E-3,-2.072052658E-2
3.066625430E2,2.472752333E-2,2.287890390E-2,-1.362223458E-2
3.066724730E2,3.620840982E-2,4.085577652E-2,-1.161101554E-2
3.066824030E2,3.865557536E-2,2.687764354E-2,-1.358646806E-2
3.066923330E2,3.117342666E-2,4.327060189E-3,-1.339338999E-2
3.067022640E2,2.265172452E-2,-2.001519874E-2,-1.078265812E-2
3.067121940E2,1.393812709E-2,-2.285492793E-2,-8.489676751E-3
3.067221240E2,4.885351751E-3,-1.721684448E-2,-1.307692565E-2
3.067320540E2,-3.854876617E-3,8.447139990E-4,-1.523142308E-2
3.067419850E2,-6.573492661E-3,1.213233732E-2,-2.008060366E-2
3.067519150E2,-3.841622267E-3,1.922832988E-2,-1.964837313E-2
3.067618450E2,-3.242592793E-3,2.195718326E-2,-2.137416229E-2
3.067717750E2,-7.196055725E-3,9.641661309E-3,-1.569017768E-2
3.067817060E2,-7.655207999E-3,-6.204406731E-3,-8.820395917E-3
3.067916360E2,-2.023953246E-3,-5.039806478E-3,-1.902036369E-3
3.068015660E2,5.632124841E-3,3.708671080E-3,1.056059916E-2
3.068114960E2,1.250521094E-2,2.629254386E-2,2.350649238E-2
3.068214270E2,1.368233934E-2,4.118067771E-2,3.611488268E-2
3.068313570E2,8.949057665E-4,2.683822066E-2,4.163188487E-2
3.068412870E2,-2.318320423E-2,1.676061889E-3,3.574666381E-2
3.068512170E2,-5.067421868E-2,-2.770845778E-2,2.547485009E-2
3.068611470E2,-6.846342981E-2,-3.525736555E-2,1.427826472E-2
3.068710780E2,-7.554478198E-2,-2.790677361E-2,1.933587343E-2
3.068810080E2,-6.975889951E-2,-1.793094352E-2,4.298686981E-2
3.068909380E2,-5.279510096E-2,-2.643734589E-2,7.141211629E-2
3.069008680E2,-2.425395325E-2,-2.627017908E-2,9.386327118E-2
3.069107990E2,1.039297320E-2,-2.498254180E-2,1.013859063E-1
3.069207290E2,3.227454424E-2,-9.956980124E-3,9.326555580E-2
3.069306590E2,3.589511290E-2,8.613775484E-3,7.134560496E-2
3.069405890E2,3.501614928E-2,1.605480909E-2,4.721877724E-2
3.069505200E2,3.129917383E-2,2.527360804E-2,2.836519107E-2
3.069604500E2,3.673842549E-2,2.261736989E-2,1.879344508E-2
3.069703800E2,4.533830285E-2,1.761568710E-2,1.179758739E-2
3.069803100E2,4.600794986E-2,6.100813858E-3,1.323934924E-2
3.069902410E2,4.942851141E-2,-2.800802700E-3,1.531048957E-2
3.070001710E2,5.353520066E-2,-9.196741506E-3,9.862052277E-3
3.070101010E2,5.000038818E-2,5.502842367E-3,-6.239952520E-3
3.070200310E2,4.229370505E-2,2.294688672E-2,-2.899193764E-2
3.070299620E2,2.629237063E-2,4.352566600E-2,-5.406506360E-2
3.070398920E2,-3.707637079E-4,6.535089761E-2,-8.326622099E-2
3.070498220E2,-3.148633987E-2,6.417857111E-2,-1.015371010E-1
3.070597520E2,-6.557413191E-2,5.165329203E-2,-1.107177064E-1
3.070696820E2,-8.257069439E-2,3.159729019E-2,-1.098093018E-1
3.070796130E2,-7.699501514E-2,2.373102307E-2,-1.007839069E-1
3.070895430E2,-5.336691812E-2,2.829222009E-2,-8.329519629E-2
3.070994730E2,-3.070911579E-2,4.073939472E-2,-5.753927678E-2
3.071094030E2,-1.965513267E-2,4.379936680E-2,-2.520903572E-2
3.071193340E2,-2.168045565E-2,2.696792036E-2,1.138564665E-2
3.071292640E2,-2.802623436E-2,6.079416722E-3,4.676095024E-2
3.071391940E2,-2.575176395E-2,-3.906738013E-3,6.626103818E-2
3.071491240E2,-2.897552215E-2,-1.267253235E-2,7.132662833E-2
3.071590550E2,-3.213727102E-2,-1.313963905E-2,6.730504334E-2
3.071689850E2,-4.291774705E-2,-9.057279676E-3,6.292280555E-2
3.071789150E2,-5.304846168E-2,-1.796092140E-3,5.750363320E-2
3.071888454E2,-5.862592161E-2,6.193657871E-3,6.157347560E-2
3.071987764E2,-5.750660971E-2,-2.528991085E-3,6.761227548E-2
3.072087064E2,-4.876691103E-2,-1.037679426E-2,6.795103103E-2
3.072186364E2,-3.460843116E-2,-1.496097166E-2,7.106816769E-2
3.072285664E2,-1.730720699E-2,-1.751520857E-2,6.847158819E-2
3.072384964E2,-5.217438564E-3,-2.127348445E-2,7.522054762E-2
3.072484274E2,4.576069769E-3,-2.130437642E-2,7.422026247E-2
3.072583574E2,1.259320322E-2,-1.207411475E-2,7.057098299E-2
3.072682874E2,5.358460359E-3,-1.971152797E-2,4.034490883E-2
3.072782174E2,-9.082399309E-3,-2.623930201E-2,8.692857809E-3
3.072881484E2,-1.265556272E-2,-1.537493616E-2,-2.437001839E-2
3.072980784E2,-2.196507528E-2,-2.903509885E-3,-5.661229417E-2
3.073080084E2,-2.809833363E-2,1.023652684E-2,-7.525043190E-2
3.073179384E2,-2.755444683E-2,1.400940772E-2,-8.170214295E-2
3.073278694E2,-2.559968643E-2,9.243681096E-3,-7.761526108E-2
3.073377994E2,-9.450351819E-3,-5.825198255E-3,-6.895573437E-2
3.073477294E2,1.057289168E-2,-2.381085604E-2,-5.220765248E-2
3.073576594E2,2.885656990E-2,-2.337410115E-2,-3.857447952E-2
3.073675904E2,4.284854978E-2,-1.508794166E-2,-2.477850579E-2
3.073775204E2,4.404240102E-2,-6.695775781E-3,-2.393183671E-2
3.073874504E2,3.710859269E-2,8.195821196E-3,-2.417604811E-2
3.073973804E2,2.390852384E-2,1.112758927E-2,-2.557767555E-2
3.074073104E2,1.337705366E-2,7.895044051E-3,-2.756359428E-2
3.074172414E2,1.687842235E-2,5.420275498E-3,-2.403463237E-2
3.074271714E2,1.886540651E-2,-2.168934792E-3,-1.550692506E-2
3.074371014E2,2.449131198E-2,-1.581975818E-2,-3.645846620E-3
3.074470314E2,2.634726837E-2,-2.420951426E-2,9.656909853E-3
3.074569624E2,2.314584889E-2,-2.365184203E-2,1.952815428E-2
3.074668924E2,1.998920366E-2,-1.097359601E-2,2.465580404E-2
3.074768224E2,6.081821397E-3,-3.812520299E-4,2.224947512E-2
3.074867524E2,-7.289644331E-3,-1.141126640E-2,1.771491207E-2
3.074966834E2,-2.689637616E-2,-2.368743718E-2,5.059075542E-3
3.075066134E2,-4.112218693E-2,-3.935907409E-2,-8.757669479E-3
3.075165434E2,-4.429547489E-2,-3.992482647E-2,-1.834676228E-2
3.075264734E2,-3.113599680E-2,-2.596427128E-2,-2.363766357E-2
3.075364044E2,-1.148356311E-2,4.408903420E-3,-2.167983167E-2
3.075463344E2,6.705294363E-3,1.158399228E-2,-1.632954180E-2
3.075562644E2,1.655973122E-2,6.457689218E-3,-5.787820555E-3
3.075661944E2,1.909186505E-2,2.432055073E-3,-1.080417074E-3
3.075761244E2,2.059600316E-2,6.700106431E-3,3.684363328E-3
3.075860554E2,1.793417335E-2,1.354256645E-2,3.669981845E-3
3.075959854E2,1.474183053E-2,1.522808336E-2,6.287949160E-3
3.076059154E2,3.502491629E-3,8.998150006E-3,7.917803712E-3
3.076158454E2,-9.929619730E-3,3.441243898E-4,1.178979035E-2
3.076257764E2,-2.475597151E-2,-1.591340825E-2,1.288834400E-2
3.076357064E2,-4.046036303E-2,-2.469278499E-2,1.774706878E-3
3.076456364E2,-4.613396153E-2,-2.766620554E-2,-6.783360615E-3
3.076555664E2,-4.453243688E-2,-2.033895813E-2,-1.009273063E-2
3.076654974E2,-3.334742412E-2,-1.183814928E-2,-8.490306325E-3
3.076754274E2,-2.739353105E-2,2.486628015E-3,-4.830435850E-3
3.076853574E2,-1.333204098E-2,4.096287303E-4,-1.881517470E-3
3.076952874E2,-5.615604110E-3,-3.795950674E-3,-1.934531145E-3
3.077052184E2,-3.604917554E-3,-1.391729433E-2,5.156401545E-3
3.077151484E2,-1.918592723E-3,-2.079171501E-2,9.307390079E-3
3.077250784E2,-3.567622276E-3,-9.835736826E-3,9.937494062E-3
3.077350084E2,-2.693692222E-3,4.404015839E-3,3.989357501E-3
3.077449384E2,-5.002653226E-3,1.224409603E-2,-8.075826801E-3
3.077548694E2,-7.603105623E-4,2.215939574E-2,-2.441886440E-2
3.077647994E2,7.741564885E-3,3.242321685E-2,-3.452210128E-2
3.077747294E2,1.655374840E-2,3.085560165E-2,-3.163186088E-2
3.077846594E2,1.656706445E-2,1.492244378E-2,-2.122556046E-2
3.077945904E2,1.701540686E-2,-7.173371501E-3,-5.818751641E-3
3.078045204E2,1.974834315E-2,-1.600228250E-2,1.570278592E-2
3.078144504E2,1.590261795E-2,-1.935137808E-2,2.896908857E-2
3.078243804E2,5.621750373E-3,-2.365238219E-2,3.043435887E-2
3.078343114E2,-3.762105945E-3,-1.690448076E-2,2.737079561E-2
3.078442414E2,-3.994333558E-3,-6.830275059E-3,2.298989519E-2
3.078541714E2,2.617484424E-3,1.215327345E-2,1.374587696E-2
3.078641014E2,1.915678009E-2,1.959068328E-2,6.330837496E-3
3.078740324E2,3.317467868E-2,1.565071568E-2,-4.914449528E-4
3.078839624E2,4.223288968E-2,7.373875938E-3,-2.316508442E-3
3.078938924E2,4.181290790E-2,4.019624554E-3,-4.732262343E-3
3.079038224E2,2.606483921E-2,7.426340133E-3,-9.185067378E-3
3.079137524E2,7.228508592E-3,1.736074686E-2,-1.317408681E-2
3.079236834E2,-2.031949535E-2,1.909393072E-2,-2.145279013E-2
3.079336134E2,-4.653402045E-2,5.300911143E-4,-2.546215057E-2
3.079435434E2,-6.066528708E-2,-2.230039053E-2,-2.101387084E-2
3.079534734E2,-6.544813514E-2,-3.613968939E-2,-1.010158565E-2
3.079634044E2,-6.008905172E-2,-3.171671182E-2,-6.820571609E-3
3.079733344E2,-5.765941739E-2,-1.943501830E-2,-7.018947974E-3
3.079832644E2,-5.646978319E-2,-1.140425727E-2,-7.819760591E-3
3.079931944E2,-6.381922960E-2,-7.782774977E-3,-6.438402459E-3
3.080031254E2,-7.092747092E-2,-1.424333733E-2,-3.330226988E-3
3.080130554E2,-7.581523806E-2,-2.033976465E-2,5.661574192E-3
3.080229854E2,-6.458388269E-2,-1.575646363E-2,1.126539707E-2
3.080329154E2,-4.384594411E-2,-1.108971611E-2,2.123987488E-2
3.080428454E2,-2.433456294E-2,1.409564400E-3,2.439598739E-2
3.080527764E2,-9.455548134E-4,7.527561858E-3,2.682488784E-2
3.080627064E2,1.087222248E-2,1.360862330E-2,2.086313441E-2
3.080726364E2,4.464993253E-3,1.019496564E-2,1.581437141E-2
3.080825664E2,-1.268123742E-2,2.759420313E-3,5.066652782E-3
3.080924974E2,-2.820704132E-2,-3.565759864E-3,-4.917052574E-3
3.081024274E2,-2.667918429E-2,-2.677009907E-4,-1.301599201E-2
3.081123574E2,-1.296629291E-2,1.935180277E-2,-1.839698665E-2
3.081222874E2,1.010573748E-2,4.294368252E-2,-8.609870449E-3
3.081322184E2,2.070623077E-2,5.096457899E-2,2.152621746E-4
3.081421484E2,7.088955492E-3,2.732476406E-2,6.871833466E-3
3.081520784E2,-2.389479242E-2,-1.579767466E-2,7.891558111E-3
3.081620084E2,-5.210566148E-2,-3.587418050E-2,9.034234099E-4
3.081719384E2,-6.169257313E-2,-3.340221569E-2,-9.670183063E-3
3.081818694E2,-4.300730303E-2,-1.204233151E-2,-1.605191641E-2
3.081917988E2,-2.148120478E-2,1.700129360E-2,-2.287863195E-2
3.082017288E2,-5.602906458E-3,3.973643482E-2,-1.932357997E-2
3.082116588E2,-2.998736221E-3,3.801699728E-2,-1.871409453E-2
3.082215898E2,-7.740493864E-3,2.394219115E-2,-1.308443956E-2
3.082315198E2,-1.005839743E-2,1.899467781E-2,-8.019900881E-3
3.082414498E2,-6.343021989E-3,9.176934138E-3,1.080120448E-3
3.082513798E2,-4.212141968E-3,-8.907882497E-3,1.314817183E-2
3.082613108E2,1.509393449E-3,-2.105322853E-2,3.078868426E-2
3.082712408E2,-2.196263755E-3,-1.802478172E-2,4.261913523E-2
3.082811708E2,-4.496701993E-3,-9.612921625E-3,4.262392595E-2
3.082911008E2,-1.378288958E-2,-5.654395558E-3,3.545610607E-2
3.083010318E2,-2.253403887E-2,2.490616171E-3,2.881285176E-2
3.083109618E2,-3.354985267E-2,4.566462710E-3,2.513416484E-2
3.083208918E2,-4.312471300E-2,-4.079223610E-3,2.463775128E-2
3.083308218E2,-4.367465526E-2,-1.534892246E-2,2.767242491E-2
3.083407518E2,-2.449137531E-2,-1.269268524E-2,2.660396323E-2
3.083506828E2,-1.129754353E-2,2.892399672E-3,2.893662825E-2
3.083606128E2,-5.279863253E-4,8.804617450E-3,2.347075567E-2
3.083705428E2,5.554298870E-3,1.019754447E-2,1.447029132E-2
3.083804728E2,8.158338256E-3,2.229016088E-2,8.598820306E-3
3.083904038E2,9.580161422E-3,2.325376496E-2,5.744722672E-3
3.084003338E2,1.136660948E-2,2.311448194E-2,7.194281090E-3
3.084102638E2,1.529128663E-2,1.881055534E-2,1.001951937E-2
3.084201938E2,1.581486501E-2,1.388557162E-2,1.305871923E-2
3.084301238E2,7.858308032E-3,7.781697437E-3,7.073938847E-3
3.084400548E2,4.994610790E-4,2.959511243E-3,1.281481236E-4
3.084499848E2,-1.413654629E-2,-8.299982175E-3,-4.736398347E-3
3.084599148E2,-2.853226475E-2,-2.586033382E-2,-9.001185186E-3
3.084698448E2,-2.940311842E-2,-3.710606694E-2,-1.150695328E-2
3.084797758E2,-1.587532274E-2,-3.259999678E-2,-1.824261993E-2
3.084897058E2,4.369039088E-4,-6.940595806E-3,-2.994766086E-2
3.084996358E2,8.335307240E-3,2.194644697E-2,-3.585721552E-2
3.085095658E2,1.396838343E-3,3.077419102E-2,-2.934137359E-2
3.085194968E2,-1.184999105E-2,2.530272864E-2,-1.889938489E-2
3.085294268E2,-2.031002007E-2,7.127976045E-3,-6.604339927E-3
3.085393568E2,-2.859058790E-2,-1.201322861E-2,-6.933506578E-3
3.085492868E2,-3.059787303E-2,-2.777213603E-2,-1.305221394E-2
3.085592178E2,-4.126409814E-2,-2.999933809E-2,-2.628040314E-2
3.085691478E2,-5.150952935E-2,-2.293856628E-2,-4.117212072E-2
3.085790778E2,-5.712933466E-2,-1.327155903E-2,-4.531626403E-2
3.085890078E2,-5.112922937E-2,-5.482345819E-3,-3.192828596E-2
3.085989378E2,-2.455727756E-2,-1.112631056E-3,-1.378363837E-2
3.086088688E2,3.265624633E-3,2.650666051E-3,4.066068679E-3
3.086187988E2,2.292827517E-2,5.521286745E-3,1.322281547E-2
3.086287288E2,3.137991205E-2,5.074851215E-3,1.629063487E-2
3.086386588E2,3.423242643E-2,8.720984682E-3,1.329218224E-2
3.086485898E2,2.483091131E-2,2.134437487E-2,6.009127945E-3
3.086585198E2,9.450356476E-3,1.565772668E-2,-1.902857795E-3
3.086684498E2,1.761556370E-3,-3.794005373E-3,-5.472104996E-3
3.086783798E2,3.480360610E-3,-1.509113517E-2,-7.252427749E-3
3.086883108E2,1.498481911E-2,-1.208086312E-2,-9.014529176E-3
3.086982408E2,2.674959973E-2,-8.620306617E-4,-9.177780710E-3
3.087081708E2,3.335895762E-2,1.155903749E-2,-1.425431389E-2
3.087181008E2,2.497080155E-2,1.643475145E-2,-2.121315524E-2
3.087280308E2,6.362772547E-3,1.650159433E-2,-3.507205844E-2
3.087379618E2,-1.183540560E-2,1.216170657E-2,-5.056739599E-2
3.087478918E2,-1.106970757E-2,3.930600360E-3,-5.765594542E-2
3.087578218E2,1.045544399E-3,5.792415701E-3,-5.835156143E-2
3.087677518E2,2.776295505E-2,1.769380458E-2,-4.913867265E-2
3.087776828E2,5.037772283E-2,3.204397857E-2,-3.306675702E-2
3.087876128E2,5.408741906E-2,2.243325301E-2,-1.375451963E-2
3.087975428E2,3.476991504E-2,-1.283791848E-2,3.985594958E-5
3.088074728E2,1.549689472E-2,-3.775685281E-2,4.581000190E-3
3.088174038E2,4.179258831E-3,-3.478050232E-2,2.180160489E-3
3.088273338E2,6.607710384E-3,-1.899799146E-2,-7.815952413E-3
3.088372638E2,1.362274308E-2,2.904909896E-3,-2.113122493E-2
3.088471938E2,2.090388350E-2,1.905190572E-2,-3.103937954E-2
3.088571238E2,1.604468003E-2,1.621404104E-2,-3.718914837E-2
3.088670548E2,1.109252032E-2,5.014919676E-3,-3.562819585E-2
3.088769848E2,8.349996991E-3,1.692983788E-4,-2.774523571E-2
3.088869148E2,9.719505906E-3,-4.082345404E-4,-1.686249115E-2
3.088968448E2,1.923471317E-2,-5.536573008E-5,-1.059500687E-2
3.089067758E2,3.263641894E-2,3.914439585E-3,-1.567657106E-3
3.089167058E2,4.172419012E-2,1.672664098E-2,8.004543371E-3
3.089266358E2,4.249970987E-2,8.219501935E-3,1.317689661E-2
3.089365658E2,3.429584205E-2,-2.485607052E-3,1.298861112E-2
3.089464968E2,2.306229435E-2,1.399431378E-3,8.697934449E-3
3.089564268E2,1.766326837E-2,1.631979272E-2,-1.491053961E-3
3.089663568E2,1.420770586E-2,2.511264198E-2,-1.524681784E-2
3.089762868E2,8.467793465E-3,1.498863753E-2,-2.514978312E-2
3.089862168E2,8.140795864E-3,2.753200941E-3,-3.361997753E-2
3.089961478E2,3.063213080E-3,-2.426913707E-3,-3.529936820E-2
3.090060778E2,-3.265619976E-3,-5.871621892E-3,-3.552479669E-2
3.090160078E2,-1.000341773E-2,-1.420332119E-2,-3.220383450E-2
3.090259378E2,-1.638379507E-2,-2.200639062E-2,-3.449431062E-2
3.090358688E2,-1.725411601E-2,-1.306802221E-2,-3.112035245E-2
3.090457988E2,-4.904162139E-3,6.520678289E-5,-2.171781845E-2
3.090557288E2,6.312007084E-3,9.274151176E-3,-6.990537979E-3
3.090656588E2,1.834261790E-2,7.494880352E-3,4.119332880E-4
3.090755888E2,2.018685639E-2,-2.438976429E-3,8.837642148E-3
3.090855198E2,1.190897543E-2,-1.065936219E-2,1.331825182E-2
3.090954498E2,8.478027303E-4,-1.664774492E-2,1.933779567E-2
3.091053798E2,-1.787263900E-3,-1.807929575E-2,1.918029040E-2
3.091153098E2,-1.013707276E-2,-1.148317754E-2,1.328831259E-2
3.091252408E2,-1.341182739E-2,-3.521295730E-4,5.161522888E-3
3.091351708E2,-8.993908763E-3,4.146215972E-3,-3.698626533E-4
3.091451008E2,-3.611251479E-3,-5.027678795E-3,-2.697125077E-3
3.091550308E2,1.921998453E-3,-8.822416887E-3,1.729642972E-4
3.091649618E2,9.000777267E-3,6.314899772E-3,2.340636682E-3
3.091748918E2,1.178857498E-2,3.176806122E-2,1.439156476E-3
3.091848218E2,4.221460316E-3,3.349293023E-2,1.523541287E-4
3.091947516E2,-3.213598393E-4,1.854087785E-2,-5.796615034E-3
3.092046816E2,-3.580717836E-3,1.407067291E-2,-1.099090651E-2
3.092146126E2,6.433832925E-3,2.086918987E-2,-1.368842088E-2
3.092245426E2,1.888804324E-2,2.058697678E-2,-1.693890616E-2
3.092344726E2,2.216719463E-2,1.187817380E-2,-2.013123780E-2
3.092444026E2,1.969168894E-2,5.212905817E-3,-2.164350450E-2
3.092543336E2,9.528268129E-3,1.198772155E-2,-1.829138398E-2
3.092642636E2,1.237867400E-3,1.473696157E-2,-1.857299730E-2
3.092741936E2,-1.353495196E-2,6.785827689E-3,-2.192059159E-2
3.092841236E2,-2.944214642E-2,-5.990320817E-3,-2.954617143E-2
3.092940546E2,-2.858034521E-2,1.186365960E-3,-3.586159274E-2
3.093039846E2,-3.073130921E-2,1.330552902E-2,-3.224846721E-2
3.093139146E2,-3.084928915E-2,9.531829506E-3,-1.725859754E-2
3.093238446E2,-2.930954099E-2,-9.471065365E-3,-3.914688714E-3
3.093337746E2,-1.872400939E-2,-1.732579246E-2,3.299548756E-3
3.093437056E2,-6.589754019E-3,-1.828941517E-2,1.045505516E-2
3.093536356E2,7.138308603E-3,-1.453089621E-2,6.364706438E-3
3.093635656E2,1.420965418E-2,-3.221879946E-3,-7.063518278E-3
3.093734956E2,1.173664257E-2,2.241823450E-2,-1.755237766E-2
3.093834266E2,-3.979068715E-3,4.052224010E-2,-2.339923382E-2
3.093933566E2,-2.040864155E-2,3.840263188E-2,-2.072409168E-2
3.094032866E2,-2.171918564E-2,4.122378305E-2,-4.863592796E-3
3.094132166E2,-7.759961300E-3,4.335191473E-2,1.929047890E-2
3.094231466E2,9.492192417E-3,3.575872630E-2,4.527062178E-2
3.094330776E2,2.364156768E-2,2.047378197E-2,5.375758559E-2
3.094430076E2,2.399922907E-2,-3.969244193E-3,4.584959149E-2
3.094529376E2,9.718826972E-3,-2.877232805E-2,2.100230008E-2
3.094628676E2,-5.193094257E-4,-2.298298106E-2,-4.432253540E-3
3.094727986E2,-1.370248944E-2,2.658832818E-4,-3.029021434E-2
3.094827286E2,-2.313116565E-2,1.969624683E-2,-5.014795810E-2
3.094926586E2,-2.807319164E-2,3.252123296E-2,-5.391020328E-2
3.095025886E2,-2.490995266E-2,2.681256086E-2,-3.895904869E-2
3.095125196E2,-1.532523427E-2,7.387198508E-3,-1.498314179E-2
3.095224496E2,6.828630343E-3,-3.655091859E-3,7.428855170E-3
3.095323796E2,2.649367787E-2,-1.876366558E-3,2.652238868E-2
3.095423096E2,3.880798072E-2,7.919113152E-3,3.569458425E-2
3.095522396E2,3.756508231E-2,1.683164760E-2,3.023377433E-2
3.095621706E2,2.431937680E-2,8.538015187E-3,1.573885791E-2
3.095721006E2,1.279304503E-3,-2.758314600E-3,-3.129106015E-3
3.095820306E2,-2.050168626E-2,-8.711996488E-3,-2.565661445E-2
3.095919606E2,-3.481937200E-2,-9.391901083E-3,-3.057360649E-2
3.096018916E2,-4.647668824E-2,-5.863177590E-3,-3.061135486E-2
3.096118216E2,-4.121960700E-2,-8.170007728E-3,-2.591140568E-2
3.096217516E2,-2.917744219E-2,-1.204019063E-3,-1.285735425E-2
3.096316816E2,-1.395481359E-2,1.353764348E-2,3.238525242E-3
3.096416116E2,-8.112148382E-3,1.564494893E-2,1.594127901E-2
3.096515426E2,-1.068263128E-2,-1.749486779E-3,2.648659796E-2
3.096614726E2,-1.633233763E-2,-1.691018045E-2,2.163434401E-2
3.096714026E2,-1.686044224E-2,-9.503130801E-3,1.358041167E-2
3.096813326E2,-1.339551155E-2,9.795294143E-3,8.456976153E-3
3.096912636E2,-1.329537760E-2,2.318966389E-2,-9.160190821E-4
3.097011936E2,-1.675162651E-2,1.398125011E-2,-6.755799055E-3
3.097111236E2,-3.180957632E-3,1.949612424E-2,-7.298644632E-4
3.097210536E2,1.390929893E-2,3.369504958E-2,3.674787935E-3
3.097309846E2,2.055148780E-2,3.536032140E-2,1.124162786E-2
3.097409146E2,1.596943289E-2,1.618385129E-2,1.118926704E-2
3.097508446E2,-1.120572910E-2,-1.287043840E-2,1.430596411E-2
3.097607746E2,-3.447220474E-2,-2.583682537E-2,1.250457391E-2
3.097707046E2,-4.246248677E-2,-1.991155930E-2,4.771286622E-3
3.097806356E2,-2.500779741E-2,1.138842572E-2,2.364908345E-3
3.097905656E2,-8.523097262E-3,2.603660896E-2,-4.136666656E-3
3.098004956E2,-4.708377179E-3,1.319810655E-2,-7.402803749E-3
3.098104256E2,-1.224831864E-2,-5.737502128E-3,-7.222508080E-3
3.098203566E2,-9.449529462E-3,-4.555142950E-3,-1.120391302E-3
3.098302866E2,-1.589209773E-3,1.099638641E-2,8.262990974E-3
3.098402166E2,7.955089211E-3,2.427961864E-2,1.767576300E-2
3.098501466E2,1.728547364E-2,1.959698275E-2,2.279355936E-2
3.098600766E2,1.894941367E-2,1.169065572E-2,2.949704230E-2
3.098700076E2,2.829897404E-2,1.345153805E-2,3.630435094E-2
3.098799376E2,2.947163768E-2,2.162702754E-2,5.050776154E-2
3.098898676E2,2.649901807E-2,2.229414880E-2,5.540211499E-2
3.098997976E2,1.848008297E-2,8.090350777E-3,4.806941748E-2
3.099097286E2,1.453114767E-2,-9.274258278E-3,2.914659306E-2
3.099196586E2,1.767051592E-2,-6.533875130E-3,2.103543095E-2
3.099295886E2,1.767211407E-2,-4.814538173E-3,2.059867233E-2
3.099395186E2,1.740970835E-2,-4.752132110E-3,2.598684281E-2
3.099494496E2,1.563045010E-2,-3.366755787E-3,3.795295954E-2
3.099593796E2,1.721010730E-2,-2.053184435E-3,4.716121778E-2
3.099693096E2,1.924156584E-2,-6.959792227E-3,5.105236173E-2
3.099792396E2,1.695585996E-2,-1.700266078E-2,4.967198148E-2
3.099891696E2,1.532334089E-2,-2.325309999E-2,4.367268085E-2
3.099991006E2,1.349767111E-2,-2.655853145E-2,4.280580580E-2
3.100090306E2,1.515628770E-2,-1.550907549E-2,4.198821262E-2
3.100189606E2,1.729319431E-2,3.814090975E-3,3.502470255E-2
3.100288906E2,1.133650076E-2,1.146135759E-2,2.178719267E-2
3.100388216E2,8.847777732E-3,1.080808416E-2,6.836738903E-3
3.100487516E2,3.353409702E-3,6.183505058E-3,-2.369808964E-3
3.100586816E2,-1.653658226E-3,3.556845477E-3,-3.038666211E-3
3.100686116E2,-5.881425925E-3,9.254412726E-3,-7.408903912E-4
3.100785416E2,-7.691140752E-3,1.935081370E-2,3.563184757E-3
3.100884726E2,-1.925298944E-2,1.425112598E-2,9.266610257E-3
3.100984026E2,-3.827637061E-2,-1.241040602E-2,1.242809463E-2
3.101083326E2,-4.917642102E-2,-4.376513511E-2,1.274634246E-2
3.101182626E2,-4.965260997E-2,-5.402362719E-2,1.430277340E-2
3.101281936E2,-2.972577140E-2,-3.147118166E-2,1.814571396E-2
3.101381236E2,-1.072300412E-2,-7.703344338E-3,1.973553002E-2
3.101480536E2,2.827160060E-3,3.636129433E-3,1.406645961E-2
3.101579836E2,-2.835337771E-3,3.916115500E-3,3.729728051E-3
3.101679136E2,-8.427710272E-3,3.830095520E-3,3.835721873E-3
3.101778446E2,-1.031321939E-2,1.340368856E-2,1.198122930E-2
3.101877746E2,-1.999362838E-3,1.843200438E-2,1.772460341E-2
3.101977052E2,1.041361131E-2,2.674260363E-2,2.243105695E-2
3.102076352E2,3.056681529E-2,2.737271041E-2,2.352721430E-2
3.102175662E2,4.015336931E-2,1.796116866E-2,1.761998981E-2
3.102274962E2,3.703560680E-2,-1.565816347E-4,1.809722930E-2
3.102374262E2,2.574312501E-2,-8.766679093E-3,2.315054461E-2
3.102473562E2,1.658717729E-2,-5.736268125E-3,2.872161008E-2
3.102572862E2,4.700849298E-3,-8.505328558E-3,3.233414143E-2
3.102672172E2,1.608254388E-5,-1.151443459E-2,2.971598879E-2
3.102771472E2,3.201659303E-3,-6.239686627E-3,2.582152374E-2
3.102870772E2,6.718363613E-3,-1.435513701E-2,1.965816878E-2
3.102970072E2,7.434668951E-3,-2.869856730E-2,1.043091156E-2
3.103069382E2,7.375280373E-3,-1.908136159E-2,8.903588168E-3
3.103168682E2,7.375353016E-3,1.035273774E-3,9.373386391E-3
3.103267982E2,1.161137782E-2,1.176914386E-2,8.746745065E-3
3.103367282E2,1.332799252E-2,5.814865232E-3,8.469640277E-3
3.103466592E2,1.649529114E-2,-3.186885733E-3,1.240472682E-2
3.103565892E2,2.524720691E-2,-7.667345926E-4,2.156863920E-2
3.103665192E2,2.873461694E-2,-2.076210920E-3,2.638763003E-2
3.103764492E2,3.517852351E-2,2.963126171E-3,3.369526938E-2
3.103863792E2,3.409142047E-2,1.432337239E-2,3.822237626E-2
3.103963102E2,2.930454724E-2,2.709954046E-3,3.460175917E-2
3.104062402E2,2.374786325E-2,-1.402987726E-2,2.898755297E-2
3.104161702E2,2.728783339E-2,-2.212491259E-2,2.838660218E-2
3.104261002E2,2.874138579E-2,-2.206259407E-2,2.543209121E-2
3.104360312E2,3.517685831E-2,-2.101595700E-2,2.031602152E-2
3.104459612E2,3.850447387E-2,-1.320597064E-2,1.518357731E-2
