"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.851467444E2,-4.143383789E-1,2.150128784E0,1.590143280E1
2.851566744E2,-5.310955811E-1,1.801952820E0,1.465632202E1
2.851666044E2,-7.473957825E-1,1.713935852E0,1.286903870E1
2.851765344E2,-8.620573425E-1,1.859433289E0,1.110795090E1
2.851864644E2,-7.765850830E-1,2.004481659E0,9.684710541E0
2.851963944E2,-7.153623962E-1,2.092199249E0,8.625662842E0
2.852063244E2,-6.960525513E-1,2.048190765E0,7.925119629E0
2.852162544E2,-7.035369873E-1,1.918560333E0,7.578590240E0
2.852261844E2,-7.676037598E-1,1.763782196E0,7.774083710E0
2.852361144E2,-8.490344238E-1,1.657353516E0,8.217461700E0
2.852460444E2,-8.750802612E-1,1.591191101E0,8.403524780E0
2.852559744E2,-8.123606873E-1,1.512903900E0,8.288863220E0
2.852659044E2,-6.259982300E-1,1.482666779E0,8.213120728E0
2.852758344E2,-3.167413330E-1,1.510059814E0,8.399632874E0
2.852857644E2,-6.840774536E-2,1.523382111E0,8.579558716E0
2.852956944E2,8.637039185E-2,1.525028687E0,8.377329254E0
2.853056244E2,1.351689148E-1,1.476529541E0,7.940238190E0
2.853155544E2,9.939331055E-2,1.456620941E0,7.393874359E0
2.853254844E2,2.185455322E-2,1.469344482E0,6.855294342E0
2.853354144E2,-3.622467041E-2,1.512005768E0,6.355783081E0
2.853453444E2,-4.221221924E-2,1.575773163E0,5.942492523E0
2.853552744E2,-1.040336609E-1,1.659299469E0,5.562582550E0
2.853652044E2,-1.859133911E-1,1.743424530E0,5.212760010E0
2.853751344E2,-1.923500061E-1,1.788630524E0,4.899760895E0
2.853850644E2,-1.398092651E-1,1.905836792E0,4.437372437E0
2.853949944E2,-1.669029236E-1,2.028132477E0,4.271517334E0
2.854049244E2,-2.821632385E-1,2.176174622E0,4.415817261E0
2.854148544E2,-3.981719971E-1,2.265089722E0,4.546046448E0
2.854247844E2,-5.117857361E-1,2.305206299E0,4.506229248E0
2.854347144E2,-5.876779175E-1,2.367925873E0,4.650080109E0
2.854446444E2,-6.408174133E-1,2.490221558E0,5.273833008E0
2.854545744E2,-7.039860535E-1,2.625390472E0,6.050867157E0
2.854645044E2,-7.740403748E-1,2.696941681E0,6.621929626E0
2.854744344E2,-8.358618164E-1,2.741848297E0,7.159162445E0
2.854843644E2,-7.352709961E-1,2.801723785E0,8.043673096E0
2.854942944E2,-5.752537537E-1,2.906505890E0,9.401200104E0
2.855042244E2,-5.176235962E-1,3.082839203E0,1.080183746E1
2.855141544E2,-4.070036316E-1,3.274291077E0,1.173065598E1
2.855240844E2,-2.969824219E-1,3.478765869E0,1.196461945E1
2.855340144E2,-1.769320679E-1,3.673510895E0,1.191192902E1
2.855439444E2,-3.667373657E-2,3.914809113E0,1.196461945E1
2.855538744E2,1.137634277E-1,4.120331726E0,1.213271988E1
2.855638044E2,2.616558838E-1,4.231849823E0,1.236818024E1
2.855737344E2,2.912942505E-1,4.257296906E0,1.267908371E1
2.855836644E2,2.249821472E-1,4.160148926E0,1.295196625E1
2.855935944E2,2.450404358E-1,4.044589233E0,1.313129333E1
2.856035244E2,3.900888062E-1,4.008065186E0,1.326736038E1
2.856134544E2,6.177653503E-1,4.016447754E0,1.334714447E1
2.856233844E2,7.258406067E-1,4.027075653E0,1.339444611E1
2.856333144E2,7.626640320E-1,3.960464172E0,1.337573502E1
2.856432444E2,6.417155457E-1,3.772754517E0,1.355221802E1
2.856531744E2,4.290078735E-1,3.518283691E0,1.380519196E1
2.856631044E2,1.652563477E-1,3.240461426E0,1.406145905E1
2.856730344E2,1.107696533E-2,2.900218964E0,1.425635376E1
2.856829644E2,-9.310638428E-2,2.615511017E0,1.431099014E1
2.856928944E2,-1.290316772E-1,2.359543304E0,1.412387924E1
2.857028244E2,-1.564247131E-1,2.176923065E0,1.356449249E1
2.857127544E2,-1.749861145E-1,2.063908081E0,1.263642242E1
2.857226844E2,-8.861572266E-2,2.000739441E0,1.154159912E1
2.857326144E2,-2.395019531E-3,2.001787262E0,1.061517563E1
2.857425434E2,2.145039368E-1,1.986968079E0,9.993218994E0
2.857524734E2,4.661306763E-1,1.964065704E0,9.676477661E0
2.857624034E2,5.920188904E-1,1.871408386E0,9.683812408E0
2.857723330E2,7.741900635E-1,1.739832001E0,9.855205994E0
2.857822630E2,8.800199890E-1,1.621577911E0,9.717642059E0
2.857921930E2,8.773255920E-1,1.523980865E0,9.100475464E0
2.858021230E2,7.934999084E-1,1.534908142E0,8.379275208E0
2.858120530E2,6.959028625E-1,1.606159973E0,7.806715851E0
2.858219830E2,4.845423889E-1,1.645079041E0,7.323221283E0
2.858319130E2,2.354603577E-1,1.599124603E0,6.987319794E0
2.858418430E2,-3.023712158E-2,1.548829193E0,6.702013092E0
2.858517730E2,-4.906796265E-1,1.494941254E0,6.247707825E0
2.858617030E2,-7.348219299E-1,1.393901367E0,5.836512909E0
2.858716330E2,-9.141490173E-1,1.398990784E0,5.630840607E0
2.858815630E2,-9.415420532E-1,1.436113586E0,5.641468506E0
2.858914930E2,-8.755293274E-1,1.515149231E0,5.853727112E0
2.859014230E2,-7.379653931E-1,1.628613281E0,6.054759064E0
2.859113530E2,-5.526507568E-1,1.728006592E0,6.128555603E0
2.859212830E2,-4.502636719E-1,1.849254456E0,6.066135406E0
2.859312130E2,-3.981719971E-1,1.936822357E0,5.938750305E0
2.859411430E2,-3.501219177E-1,2.003733215E0,5.821394348E0
2.859510730E2,-2.911445618E-1,2.106269989E0,5.727090454E0
2.859610030E2,-1.878593445E-1,2.258054352E0,5.679040375E0
2.859709330E2,-8.143066406E-2,2.439477081E0,5.706433411E0
2.859808630E2,-1.796264648E-3,2.617756348E0,5.832321625E0
2.859907930E2,7.424560547E-2,2.771486664E0,6.080206146E0
2.860007230E2,2.097138977E-1,2.906356201E0,6.488407288E0
2.860106530E2,3.049159241E-1,3.067720642E0,6.987768860E0
2.860205830E2,3.135978699E-1,3.201242981E0,7.517517242E0
2.860305130E2,2.297721863E-1,3.290906525E0,8.116721191E0
2.860404430E2,1.715432739E-1,3.350332947E0,8.734636230E0
2.860503730E2,1.139131165E-1,3.416345673E0,9.298363953E0
2.860603030E2,6.586303711E-3,3.557352448E0,9.825417938E0
2.860702330E2,-5.972579956E-2,3.702400818E0,1.043045975E1
2.860801630E2,-1.438508606E-1,3.832779694E0,1.102517303E1
2.860900930E2,-2.071691895E-1,3.896846466E0,1.156599838E1
2.861000230E2,-2.423460388E-1,3.875890045E0,1.213990494E1
2.861099530E2,-2.442919922E-1,3.854185181E0,1.271755371E1
2.861198830E2,-3.613485718E-1,3.786376190E0,1.320134766E1
2.861298130E2,-4.180805969E-1,3.639830933E0,1.346210541E1
2.861397430E2,-4.153862000E-1,3.557202759E0,1.351763992E1
2.861496730E2,-5.432203674E-1,3.617078247E0,1.325927719E1
2.861596030E2,-7.485932922E-1,3.764671326E0,1.243748611E1
2.861695330E2,-9.190887451E-1,3.778143311E0,1.157872192E1
2.861794630E2,-1.040186920E0,3.656296692E0,1.144909149E1
2.861893930E2,-1.090033264E0,3.504212952E0,1.215337692E1
2.861993230E2,-1.046623535E0,3.340004425E0,1.326481567E1
2.862092530E2,-9.315129089E-1,3.060984650E0,1.399050659E1
2.862191830E2,-8.116122437E-1,2.792443085E0,1.397793274E1
2.862291130E2,-6.972500610E-1,2.673141174E0,1.324281143E1
2.862390430E2,-5.242098999E-1,2.669398956E0,1.188812851E1
2.862489730E2,-3.594026184E-1,2.740351410E0,1.042821442E1
2.862589030E2,-3.237767029E-1,2.819836121E0,9.333690491E0
2.862688330E2,-1.170565796E-1,2.725831604E0,8.511150970E0
2.862787630E2,7.274871826E-2,2.521656189E0,7.901618500E0
2.862886930E2,-3.951782227E-2,2.461481323E0,7.855514374E0
2.862986230E2,-1.758842468E-1,2.391277313E0,8.311915283E0
2.863085530E2,-2.616558838E-1,2.259102173E0,8.837472382E0
2.863184830E2,-3.932322693E-1,2.145488434E0,9.238937531E0
2.863284130E2,-5.017565918E-1,2.043550415E0,9.489666138E0
2.863383430E2,-5.992039490E-1,1.952389984E0,9.651779022E0
2.863482730E2,-6.358776855E-1,1.922601929E0,9.758357391E0
2.863582030E2,-4.914280701E-1,1.930834808E0,9.720785522E0
2.863681330E2,-3.207829285E-1,1.962119751E0,9.490115204E0
2.863780630E2,-2.143542480E-1,1.990560608E0,9.100176086E0
2.863879930E2,-2.312690735E-1,1.948797455E0,8.708440704E0
2.863979230E2,-3.064128113E-1,1.845362549E0,8.356522522E0
2.864078530E2,-4.092489624E-1,1.690135345E0,7.982749786E0
2.864177830E2,-5.812413025E-1,1.543440399E0,7.622449036E0
2.864277130E2,-6.801855469E-1,1.479972382E0,7.322472839E0
2.864376430E2,-6.768923950E-1,1.456171875E0,6.980134735E0
2.864475730E2,-6.497987366E-1,1.470541992E0,6.458768921E0
2.864575030E2,-5.830375671E-1,1.530567169E0,5.971232758E0
2.864674330E2,-5.147795105E-1,1.656455383E0,5.657634888E0
2.864773630E2,-6.271957397E-1,1.692230988E0,5.287454681E0
2.864872930E2,-6.471043396E-1,1.613045654E0,4.876409454E0
2.864972230E2,-5.824388123E-1,1.612596588E0,4.668042755E0
2.865071530E2,-4.737648010E-1,1.722318420E0,4.749024353E0
2.865170830E2,-3.243754578E-1,1.877246246E0,5.101391602E0
2.865270130E2,-2.644999695E-1,2.066452789E0,5.489085388E0
2.865369420E2,-2.727328491E-1,2.152074738E0,5.726042633E0
2.865468720E2,-2.977308655E-1,2.182611237E0,5.891897736E0
2.865568020E2,-3.525169373E-1,2.262694702E0,6.179749146E0
2.865667320E2,-3.749702454E-1,2.366428986E0,6.732699280E0
2.865766620E2,-3.935316467E-1,2.544109497E0,7.388186188E0
2.865865920E2,-3.766168213E-1,2.718646545E0,7.939340057E0
2.865965220E2,-3.680845642E-1,2.846630402E0,8.421188049E0
2.866064520E2,-4.465214539E-1,2.977158966E0,8.974287872E0
2.866163820E2,-4.884342957E-1,3.156635742E0,9.623338165E0
2.866263120E2,-3.752696228E-1,3.393592987E0,1.030951126E1
2.866362420E2,-2.408491516E-1,3.686234436E0,1.099493591E1
2.866461720E2,-1.242416382E-1,3.996389465E0,1.175655212E1
2.866561020E2,3.921844482E-2,4.248614960E0,1.255154892E1
2.866660320E2,1.727407837E-1,4.452640686E0,1.336765182E1
2.866759620E2,2.567161560E-1,4.661905518E0,1.410067749E1
2.866858920E2,3.397933960E-1,4.813540192E0,1.464719101E1
2.866958220E2,3.716770935E-1,4.892575836E0,1.491812759E1
2.867057520E2,4.180805969E-1,4.934937744E0,1.488145386E1
2.867156820E2,4.326004028E-1,4.883893890E0,1.477577362E1
2.867256120E2,4.005670166E-1,4.753964081E0,1.483939133E1
2.867355420E2,3.137475586E-1,4.516408081E0,1.505045242E1
2.867454720E2,1.835183716E-1,4.160747681E0,1.522603729E1
2.867554020E2,-1.065783691E-1,3.656895447E0,1.534249512E1
2.867653321E2,-5.432203674E-1,3.107687531E0,1.550146454E1
2.867752621E2,-9.720785522E-1,2.643203430E0,1.550835022E1
2.867851921E2,-1.182690582E0,2.226470032E0,1.496138763E1
2.867951221E2,-1.137933655E0,1.941462708E0,1.381462234E1
2.868050521E2,-9.815089417E-1,1.926493835E0,1.220861206E1
2.868149821E2,-7.403604126E-1,2.039359131E0,1.057446030E1
2.868249121E2,-5.800437927E-1,2.168540497E0,9.368867340E0
2.868348421E2,-3.332070923E-1,2.155517578E0,8.580606537E0
2.868447721E2,1.844165039E-1,2.015858002E0,8.040379944E0
2.868547021E2,4.367916870E-1,1.927092590E0,8.043972473E0
2.868646321E2,5.590873718E-1,1.808389435E0,8.348289642E0
2.868745621E2,6.481521606E-1,1.657353516E0,8.418793030E0
2.868844921E2,7.198530579E-1,1.530866547E0,8.063432007E0
2.868944221E2,7.158114624E-1,1.469943237E0,7.557334442E0
2.869043521E2,5.493576050E-1,1.514700165E0,7.172185364E0
2.869142821E2,2.998265076E-1,1.566492462E0,6.892267456E0
2.869242121E2,6.376739502E-2,1.539398804E0,6.614594879E0
2.869341421E2,-1.731898499E-1,1.497635651E0,6.316265259E0
2.869440721E2,-3.881428528E-1,1.482517090E0,6.010750580E0
2.869540021E2,-5.043013000E-1,1.532064056E0,5.708529053E0
2.869639321E2,-5.210664368E-1,1.614841919E0,5.409750366E0
2.869738621E2,-5.074447632E-1,1.764530640E0,5.204377441E0
2.869837921E2,-4.634362793E-1,1.923050995E0,5.033881989E0
2.869937221E2,-3.459306335E-1,2.048939209E0,4.943769379E0
2.870036521E2,-2.314187622E-1,2.151026917E0,4.969216461E0
2.870135821E2,-1.692979431E-1,2.235601044E0,5.044360199E0
2.870235121E2,-9.744735718E-2,2.298320618E0,5.199886780E0
2.870334421E2,-7.259902954E-2,2.419568481E0,5.462740173E0
2.870433721E2,-4.760101318E-2,2.551444244E0,5.706583099E0
2.870533021E2,-5.313949585E-2,2.640059967E0,5.779780884E0
2.870632321E2,-1.164578247E-1,2.742896118E0,5.798192596E0
2.870731621E2,-1.916015625E-2,2.857857056E0,6.079457703E0
2.870830921E2,2.071691895E-1,3.022065582E0,6.769522705E0
2.870930221E2,3.697311401E-1,3.237617340E0,7.689359894E0
2.871029521E2,4.073030090E-1,3.411555634E0,8.543783112E0
2.871128821E2,3.656895447E-1,3.552412720E0,9.157955933E0
2.871228121E2,2.695893860E-1,3.677851868E0,9.618997192E0
2.871327421E2,1.460961914E-1,3.766317902E0,1.001522324E1
2.871426721E2,-2.993774414E-3,3.887416077E0,1.040456360E1
2.871526021E2,-6.436614990E-2,4.025878143E0,1.083940933E1
2.871625321E2,4.191284180E-3,4.157005463E0,1.132724487E1
2.871724621E2,1.157093811E-1,4.271068268E0,1.189531357E1
2.871823921E2,1.841171265E-1,4.308041382E0,1.252580246E1
2.871923221E2,2.734812927E-1,4.258344727E0,1.302052368E1
2.872022511E2,3.213816833E-1,4.145180054E0,1.320104828E1
2.872121811E2,2.155517578E-1,3.978426819E0,1.306962158E1
2.872221111E2,-5.837860107E-2,3.789369965E0,1.256337433E1
2.872320411E2,-4.755610657E-1,3.647165680E0,1.162946640E1
2.872419711E2,-8.271798706E-1,3.739224243E0,1.066382446E1
2.872519011E2,-7.996371460E-1,3.850742340E0,1.010054581E1
2.872618311E2,-6.689588928E-1,3.869154053E0,1.024559418E1
2.872717611E2,-8.056246948E-1,4.013903046E0,1.101409607E1
2.872816911E2,-9.469308472E-1,4.131408691E0,1.217568054E1
2.872916211E2,-8.403524780E-1,3.958518219E0,1.335043762E1
2.873015511E2,-5.282514954E-1,3.557801514E0,1.425186310E1
2.873114811E2,-5.418731689E-2,3.083288269E0,1.467248840E1
2.873214111E2,3.382965088E-1,2.718646545E0,1.445543976E1
2.873313411E2,5.677693176E-1,2.499053192E0,1.366029327E1
2.873412711E2,6.298901367E-1,2.393223267E0,1.245754440E1
2.873512011E2,5.924679565E-1,2.379152527E0,1.127485382E1
2.873611311E2,4.394860840E-1,2.354453888E0,1.037537430E1
2.873710611E2,1.663041687E-1,2.263143768E0,9.788145447E0
2.873809911E2,-8.771759033E-2,2.161056061E0,9.487121429E0
2.873909211E2,-2.372566223E-1,2.031126251E0,9.489516449E0
2.874008511E2,-2.447410583E-1,1.856140137E0,9.676777039E0
2.874107811E2,-2.104623413E-1,1.675316162E0,9.794582062E0
2.874207111E2,-1.176553345E-1,1.550326080E0,9.638756104E0
2.874306411E2,-3.742218018E-3,1.461560669E0,9.174870758E0
2.874405711E2,9.909393311E-2,1.417402496E0,8.543633423E0
2.874505011E2,1.266366577E-1,1.405427399E0,7.918383636E0
2.874604311E2,3.083587646E-2,1.318158875E0,7.220235443E0
2.874703611E2,-1.619631958E-1,1.206191711E0,6.413413239E0
2.874802911E2,-4.114942932E-1,1.154698792E0,5.623056793E0
2.874902211E2,-5.560935974E-1,1.159339142E0,4.981041870E0
2.875001511E2,-6.749464417E-1,1.206191711E0,4.672234039E0
2.875100811E2,-7.514373779E-1,1.281335449E0,4.449497223E0
2.875200111E2,-9.377998352E-1,1.298849030E0,4.331093445E0
2.875299411E2,-1.002465363E0,1.299447784E0,4.297114105E0
2.875398711E2,-9.949809265E-1,1.360969849E0,4.323758698E0
2.875498011E2,-9.288185120E-1,1.492246857E0,4.359683990E0
2.875597311E2,-9.445358276E-1,1.681603088E0,4.353397064E0
2.875696611E2,-9.636959839E-1,1.855391693E0,4.346361694E0
2.875795911E2,-8.755293274E-1,1.995799713E0,4.617597656E0
2.875895211E2,-8.024812317E-1,2.134411469E0,5.310357056E0
2.875994511E2,-7.288343811E-1,2.228565674E0,6.283782806E0
2.876093811E2,-6.554869080E-1,2.319426727E0,7.185956726E0
2.876193111E2,-5.701643372E-1,2.376607819E0,7.812404022E0
2.876292411E2,-4.845423889E-1,2.464924164E0,8.344248047E0
2.876391711E2,-4.617897034E-1,2.615211639E0,8.923094330E0
2.876491011E2,-4.471202087E-1,2.842588806E0,9.638756104E0
2.876590311E2,-2.670446777E-1,3.081342316E0,1.039438477E1
2.876689611E2,-4.490661621E-2,3.282973022E0,1.118519028E1
2.876788911E2,2.091151428E-1,3.450474701E0,1.221459961E1
2.876888211E2,6.204597473E-1,3.601959686E0,1.311033691E1
2.876987511E2,8.634045410E-1,3.780837708E0,1.388647293E1
2.877086811E2,1.025517426E0,3.945644989E0,1.444556030E1
2.877186111E2,1.066083069E0,4.090244293E0,1.470751556E1
2.877285411E2,1.172212372E0,4.172273712E0,1.453327789E1
2.877384711E2,1.218615875E0,4.244573364E0,1.414453629E1
2.877484011E2,1.193617859E0,4.294120331E0,1.386821091E1
2.877583311E2,1.127156067E0,4.215982819E0,1.371986938E1
2.877682612E2,9.099577332E-1,4.045337677E0,1.375414810E1
2.877781902E2,5.099894714E-1,3.730991364E0,1.417776718E1
2.877881202E2,-7.933502197E-3,3.278482361E0,1.502425690E1
2.877980502E2,-4.251159668E-1,2.838846588E0,1.589514587E1
2.878079802E2,-6.655160522E-1,2.536475372E0,1.599423981E1
2.878179102E2,-6.825805664E-1,2.342927856E0,1.503323822E1
2.878278402E2,-4.956193542E-1,2.284698944E0,1.346988922E1
2.878377702E2,-3.150947571E-1,2.416425018E0,1.188902664E1
2.878477002E2,-2.788700867E-1,2.511177979E0,1.080602875E1
2.878576302E2,1.128652954E-1,2.369722137E0,9.750872955E0
2.878675602E2,4.965174866E-1,2.180216217E0,8.793763275E0
2.878774902E2,7.099736023E-1,1.994153137E0,8.254584503E0
2.878874202E2,8.599617004E-1,1.834584961E0,8.152347107E0
2.878973502E2,8.990304565E-1,1.808389435E0,8.335865479E0
2.879072802E2,9.897418213E-1,1.778601379E0,8.350834351E0
2.879172102E2,1.029259644E0,1.779499512E0,7.976313171E0
2.879271402E2,8.568182373E-1,1.839973755E0,7.522456970E0
2.879370702E2,5.760021973E-1,1.913470917E0,7.220834198E0
2.879470002E2,2.863545227E-1,1.939965820E0,7.110812988E0
2.879569302E2,1.422042847E-2,1.889071655E0,6.993606720E0
2.879668602E2,-2.421963501E-1,1.822759552E0,6.775210876E0
2.879767902E2,-4.611909485E-1,1.793719940E0,6.498885498E0
2.879867202E2,-5.749543762E-1,1.808688812E0,6.233337708E0
2.879966502E2,-6.396199036E-1,1.877695312E0,5.999374237E0
2.880065802E2,-7.432044983E-1,1.970053253E0,5.795498199E0
2.880165102E2,-7.969427490E-1,2.019749908E0,5.690416718E0
2.880264402E2,-7.936495972E-1,2.062560883E0,5.727838898E0
2.880363702E2,-7.815248108E-1,2.110610962E0,5.830375671E0
2.880463002E2,-6.914122009E-1,2.162403259E0,5.925877075E0
2.880562302E2,-5.578898621E-1,2.291584625E0,5.932164001E0
2.880661602E2,-4.120930481E-1,2.511177979E0,5.911506958E0
2.880760902E2,-3.287164307E-1,2.729873199E0,5.840554504E0
2.880860202E2,-3.089575195E-1,2.867137756E0,5.723497925E0
2.880959502E2,-3.360511780E-1,2.935695190E0,5.703439636E0
2.881058802E2,-4.228706360E-1,2.990930328E0,5.922883301E0
2.881158102E2,-4.941224670E-1,3.064128113E0,6.478677521E0
2.881257402E2,-4.980143738E-1,3.146756287E0,7.103029175E0
2.881356702E2,-4.703219604E-1,3.212619324E0,7.509583740E0
2.881456002E2,-4.468208313E-1,3.285368042E0,7.812553711E0
2.881555302E2,-3.947291565E-1,3.353925476E0,8.395441589E0
2.881654602E2,-3.592529297E-1,3.436254272E0,9.352401581E0
2.881753902E2,-2.851570129E-1,3.540437622E0,1.041743683E1
2.881853202E2,-1.071771240E-1,3.628903656E0,1.130688721E1
2.881952502E2,4.984634399E-2,3.750600586E0,1.192480225E1
2.882051802E2,8.322692871E-2,3.888314209E0,1.226773911E1
2.882151102E2,-3.218307495E-2,3.986659698E0,1.220112762E1
2.882250402E2,-1.944456482E-1,4.048630829E0,1.183139648E1
2.882349702E2,-3.638932800E-1,4.096680908E0,1.145927032E1
2.882449002E2,-5.742059326E-1,4.255650330E0,1.133682495E1
2.882548302E2,-6.291416931E-1,4.465064850E0,1.171089706E1
2.882647602E2,-5.408253479E-1,4.579127655E0,1.272653503E1
2.882746892E2,-3.372486877E-1,4.511917419E0,1.424856995E1
2.882846192E2,-2.095642090E-3,4.022884369E0,1.590053467E1
2.882945492E2,2.222877502E-1,3.293600922E0,1.740011627E1
2.883044792E2,1.950444031E-1,2.649490356E0,1.840273132E1
2.883144092E2,-1.766326904E-1,2.058369598E0,1.814915863E1
2.883243392E2,-5.912704468E-1,1.409618683E0,1.617266876E1
2.883342692E2,-9.550140381E-1,1.163829803E0,1.294448181E1
2.883441992E2,-1.128952332E0,1.347497864E0,1.000354752E1
2.883541292E2,-1.075962524E0,1.719923401E0,7.971672821E0
2.883640592E2,-8.439450073E-1,2.238445129E0,6.737938385E0
2.883739892E2,-6.423143005E-1,2.587070160E0,6.344706116E0
2.883839192E2,-6.753955078E-1,2.515069885E0,6.884783020E0
2.883938492E2,-9.372010803E-1,2.133213959E0,7.972720642E0
2.884037792E2,-1.069226532E0,1.660796356E0,8.677155762E0
2.884137092E2,-1.018332367E0,1.426383820E0,8.736582184E0
2.884236392E2,-7.807763672E-1,1.480421448E0,8.538693695E0
2.884335692E2,-4.552033997E-1,1.637444916E0,8.431965637E0
2.884434992E2,-2.023791504E-1,1.826950836E0,8.362061005E0
2.884534292E2,-1.646575928E-1,1.808389435E0,8.189170532E0
2.884633592E2,-3.335064697E-1,1.583556976E0,7.911198578E0
2.884732892E2,-6.336323547E-1,1.302441559E0,7.568411407E0
2.884832192E2,-8.116122437E-1,1.090482330E0,7.271279297E0
2.884931492E2,-8.649014282E-1,1.039887543E0,6.975195007E0
2.885030792E2,-8.412506104E-1,1.118025055E0,6.656807098E0
2.885130092E2,-7.640112305E-1,1.256936188E0,6.358477478E0
2.885229392E2,-7.024891663E-1,1.409468994E0,6.099066925E0
2.885328692E2,-6.646179199E-1,1.541943512E0,5.952671356E0
2.885427992E2,-6.752458191E-1,1.657802582E0,5.847739563E0
2.885527292E2,-6.677613831E-1,1.781894531E0,5.775739288E0
2.885626592E2,-7.105723572E-1,1.946252747E0,5.708229675E0
2.885725892E2,-7.077282715E-1,2.101180573E0,5.700595551E0
2.885825192E2,-6.273454285E-1,2.274370422E0,5.773194580E0
2.885924492E2,-5.182223511E-1,2.477947083E0,5.915099487E0
2.886023792E2,-4.330494690E-1,2.649789734E0,6.120921478E0
2.886123092E2,-4.228706360E-1,2.731519775E0,6.462511139E0
2.886222392E2,-5.198689270E-1,2.754122772E0,7.138056335E0
2.886321692E2,-7.676037598E-1,2.643053741E0,7.638166351E0
2.886420992E2,-9.186396790E-1,2.481090546E0,7.970325623E0
2.886520292E2,-9.379495239E-1,2.487676849E0,8.454868011E0
2.886619592E2,-6.664141846E-1,2.579136658E0,9.054071960E0
2.886718892E2,-2.799179077E-1,2.808609467E0,9.793683929E0
2.886818192E2,2.933898926E-2,3.222947845E0,1.068567902E1
2.886917492E2,8.427474976E-2,3.572021942E0,1.135329071E1
2.887016792E2,-3.936813354E-2,3.728895721E0,1.148561554E1
2.887116092E2,-2.504292297E-1,3.682641907E0,1.132904114E1
2.887215392E2,-5.474116516E-1,3.568429413E0,1.129820526E1
2.887314692E2,-7.270381165E-1,3.491489410E0,1.156869278E1
2.887413982E2,-7.966433716E-1,3.529809723E0,1.209170517E1
2.887513292E2,-8.024812317E-1,3.655248871E0,1.272219406E1
2.887612582E2,-5.858816528E-1,3.725452881E0,1.327963486E1
2.887711882E2,-2.046244812E-1,3.783232727E0,1.387749161E1
2.887811182E2,2.160008240E-1,3.835474091E0,1.458402237E1
2.887910482E2,5.309458923E-1,3.855831757E0,1.522977951E1
2.888009782E2,7.039860535E-1,3.689228210E0,1.568498291E1
2.888109082E2,6.789880371E-1,3.300037537E0,1.580697922E1
2.888208382E2,4.308041382E-1,2.909200287E0,1.550460800E1
2.888307682E2,1.255888367E-1,2.562970276E0,1.475317062E1
2.888406982E2,-1.389111328E-1,2.274071045E0,1.373678421E1
2.888506282E2,-2.880010986E-1,2.051783295E0,1.284119659E1
2.888605582E2,-2.612068176E-1,1.857187958E0,1.226773911E1
2.888704882E2,-3.248245239E-2,1.627565460E0,1.193617859E1
2.888804182E2,2.909948730E-1,1.431622925E0,1.188049438E1
2.888903482E2,6.391708374E-1,1.335073700E0,1.189830734E1
2.889002782E2,9.770182800E-1,1.266366577E0,1.168320465E1
2.889102082E2,1.149759064E0,1.228645020E0,1.096948883E1
2.889201382E2,1.104702759E0,1.155147858E0,9.895472260E0
2.889300682E2,9.707313538E-1,1.109343109E0,8.855584717E0
2.889399982E2,7.520361328E-1,1.107546844E0,8.032745819E0
2.889499282E2,4.441264343E-1,1.144969025E0,7.314090271E0
2.889598582E2,1.437011719E-1,1.190324707E0,6.619384918E0
2.889697882E2,-1.374142456E-1,1.260229340E0,6.070177002E0
2.889797182E2,-2.890489197E-1,1.406924286E0,5.708529053E0
2.889896482E2,-3.402424622E-1,1.578916626E0,5.653443604E0
2.889995782E2,-3.007246399E-1,1.714534607E0,5.731431427E0
2.890095082E2,-2.938389587E-1,1.739382935E0,5.718408508E0
2.890194382E2,-3.761677551E-1,1.702709198E0,5.673801270E0
2.890293682E2,-5.598358154E-1,1.697769470E0,5.628894653E0
2.890392982E2,-6.941065979E-1,1.709744568E0,5.623356171E0
2.890492282E2,-7.387138367E-1,1.747166748E0,5.715115356E0
2.890591582E2,-8.253836060E-1,1.810784454E0,5.850583649E0
2.890690882E2,-9.229806519E-1,1.892963562E0,5.888454895E0
2.890790182E2,-9.306147766E-1,1.990261230E0,5.759123840E0
2.890889482E2,-9.403445435E-1,2.166444855E0,5.547763367E0
2.890988782E2,-9.969268799E-1,2.385289764E0,5.361849976E0
2.891088082E2,-1.049916687E0,2.571203156E0,5.206922150E0
2.891187382E2,-1.073567505E0,2.717898102E0,5.124593353E0
2.891286682E2,-1.012793884E0,2.825973358E0,5.389392700E0
2.891385982E2,-9.912387085E-1,2.917433167E0,6.082750854E0
2.891485282E2,-9.624984741E-1,2.941533051E0,6.903793488E0
2.891584582E2,-8.032296753E-1,2.897674255E0,7.558981018E0
2.891683882E2,-5.421725464E-1,2.908601532E0,8.261470184E0
2.891783182E2,-2.725831604E-1,3.035387878E0,9.401798859E0
2.891882472E2,-2.484832764E-2,3.208877106E0,1.074166260E1
2.891981772E2,1.624122620E-1,3.367247772E0,1.179726746E1
2.892081072E2,2.174977112E-1,3.420237579E0,1.217388428E1
2.892180372E2,1.951940918E-1,3.367696838E0,1.206251587E1
2.892279672E2,2.338137817E-1,3.352727966E0,1.176194092E1
2.892378972E2,2.947370911E-1,3.427123260E0,1.152947433E1
2.892478272E2,2.969824219E-1,3.596121826E0,1.145852188E1
2.892577572E2,1.625619507E-1,3.822900238E0,1.141481277E1
