"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.213967422E2,-1.733646393E-1,3.585448116E-2,5.265864730E-2
2.214066723E2,-1.642281264E-1,2.319381200E-2,8.827336878E-2
2.214166022E2,-1.491082609E-1,1.630252413E-2,1.072157472E-1
2.214265333E2,-1.404559165E-1,4.268006980E-2,1.081838012E-1
2.214364632E2,-1.682970673E-1,6.071370468E-2,7.979883254E-2
2.214463933E2,-2.378393859E-1,3.713726997E-2,2.882406861E-2
2.214563232E2,-3.039789200E-1,-2.705258876E-2,-3.263883293E-2
2.214662533E2,-3.121596277E-1,-9.892465174E-2,-7.039499283E-2
2.214761842E2,-2.758516669E-1,-1.661676913E-1,-6.291340292E-2
2.214861143E2,-2.140354365E-1,-1.857099682E-1,-8.982786909E-3
2.214960442E2,-1.618035287E-1,-1.905693561E-1,7.784025371E-2
2.215059743E2,-1.103552431E-1,-1.595544517E-1,1.653922051E-1
2.215159042E2,-5.675060302E-2,-6.825846434E-2,2.289926112E-1
2.215258343E2,-1.511793863E-2,1.932651177E-2,2.403728366E-1
2.215357652E2,1.724529895E-3,7.059577852E-2,2.172233313E-1
2.215456953E2,1.001015678E-2,9.109039605E-2,1.751951873E-1
2.215556252E2,1.949812472E-2,8.811480552E-2,1.382774562E-1
2.215655553E2,5.531471223E-2,6.855335087E-2,1.158203557E-1
2.215754852E2,1.105760857E-1,1.082674116E-1,1.188490614E-1
2.215854163E2,1.500933915E-1,1.918398142E-1,1.324503571E-1
2.215953462E2,1.464297175E-1,2.471434921E-1,1.411301047E-1
2.216052763E2,1.044628173E-1,1.723986864E-1,1.333773732E-1
2.216152062E2,6.510034204E-2,3.150000796E-2,1.003673971E-1
2.216251363E2,7.515564561E-2,-1.690655798E-1,7.293337584E-2
2.216350662E2,1.610358804E-1,-3.157356679E-1,5.866964906E-2
2.216449972E2,2.764743567E-1,-3.491993546E-1,5.577851832E-2
2.216549272E2,3.990617692E-1,-2.578583658E-1,6.115423888E-2
2.216648572E2,5.039618611E-1,-5.003007501E-2,7.559816539E-2
2.216747872E2,5.409917831E-1,1.466518193E-1,1.062001511E-1
2.216847172E2,5.191437006E-1,2.729469240E-1,1.391881853E-1
2.216946483E2,4.735296369E-1,3.443887532E-1,1.396979094E-1
2.217045790E2,4.036333561E-1,3.288303018E-1,9.808628261E-2
2.217145090E2,3.178433478E-1,2.238997370E-1,3.600547463E-2
2.217244390E2,2.238052785E-1,3.458254784E-2,-1.897362061E-2
2.217343690E2,1.549936086E-1,-1.911699027E-1,-6.820642948E-2
2.217443000E2,1.153921336E-1,-3.793294430E-1,-1.070033610E-1
2.217542300E2,9.703912586E-2,-4.716956615E-1,-1.193940267E-1
2.217641600E2,7.828115672E-2,-4.572328329E-1,-1.050579697E-1
2.217740900E2,3.924339637E-2,-3.690409958E-1,-7.437987626E-2
2.217840200E2,-2.192088962E-2,-2.548273206E-1,-4.136466607E-2
2.217939500E2,-8.677849174E-2,-1.568293720E-1,-1.231725514E-2
2.218038810E2,-1.279205978E-1,-8.602496982E-2,1.747366413E-2
2.218138110E2,-1.411337256E-1,-2.383580990E-2,3.751593083E-2
2.218237410E2,-1.412413269E-1,4.093546420E-2,4.175088927E-2
2.218336710E2,-1.457327604E-1,8.765539527E-2,3.310388699E-2
2.218436010E2,-1.713707447E-1,1.084773168E-1,2.575409412E-2
2.218535310E2,-2.033222020E-1,1.023346782E-1,2.302520722E-2
2.218634620E2,-2.260672003E-1,8.702896535E-2,3.227676451E-2
2.218733920E2,-2.319845557E-1,9.246463329E-2,5.938542634E-2
2.218833220E2,-2.268601060E-1,9.628573805E-2,9.317135811E-2
2.218932520E2,-2.419557273E-1,1.055702418E-1,1.283510923E-1
2.219031820E2,-2.673966587E-1,1.187893748E-1,1.590448171E-1
2.219131130E2,-2.991613150E-1,1.313790530E-1,1.913224012E-1
2.219230430E2,-3.444688618E-1,1.135638431E-1,2.232608795E-1
2.219329730E2,-3.871271610E-1,5.105948448E-2,2.399026155E-1
2.219429030E2,-4.271038473E-1,-4.470805451E-2,2.328921109E-1
2.219528330E2,-4.778517187E-1,-1.829987168E-1,2.019616365E-1
2.219627640E2,-5.189914107E-1,-2.723954320E-1,1.531924903E-1
2.219726940E2,-5.614779592E-1,-2.882746756E-1,1.183801070E-1
2.219826240E2,-6.209010482E-1,-3.223389089E-1,1.037665457E-1
2.219925540E2,-6.948044896E-1,-3.800204098E-1,8.991173655E-2
2.220024840E2,-7.315723300E-1,-4.314897060E-1,6.262418628E-2
2.220124140E2,-7.002020478E-1,-4.192192852E-1,2.070803568E-2
2.220223450E2,-6.209008098E-1,-3.223457336E-1,-2.266314253E-2
2.220322750E2,-5.379566550E-1,-1.927706301E-1,-6.084996834E-2
2.220422050E2,-4.647447765E-1,-6.235776469E-2,-7.569390535E-2
2.220521350E2,-3.940817416E-1,4.897512123E-2,-6.251089275E-2
2.220620650E2,-3.143988848E-1,1.035896242E-1,-4.227912053E-2
2.220719960E2,-2.347854376E-1,6.439936906E-2,-5.355799198E-2
2.220819260E2,-1.569979638E-1,-4.993253574E-2,-8.152198792E-2
2.220918560E2,-7.469027489E-2,-1.783443242E-1,-1.242434010E-1
2.221017860E2,2.844064310E-2,-2.368331999E-1,-1.820928454E-1
2.221117160E2,1.269190013E-1,-2.117237449E-1,-2.224971205E-1
2.221216460E2,2.118741125E-1,-1.341261566E-1,-2.387304157E-1
2.221315770E2,3.028975427E-1,-2.612216398E-2,-2.494284064E-1
2.221415070E2,3.856550157E-1,9.897983074E-2,-2.623037100E-1
2.221514370E2,4.353224635E-1,1.918965280E-1,-2.687812150E-1
2.221613670E2,4.599260688E-1,2.401271760E-1,-2.908324599E-1
2.221712970E2,4.975641668E-1,2.644371092E-1,-3.455298245E-1
2.221812280E2,5.256885290E-1,2.983554006E-1,-4.305770695E-1
2.221911580E2,5.181342363E-1,3.224723041E-1,-5.047203898E-1
2.222010880E2,4.782802761E-1,3.274894357E-1,-5.503687859E-1
2.222110180E2,4.126296043E-1,2.990961671E-1,-5.662333369E-1
2.222209480E2,3.542177081E-1,2.313951552E-1,-5.505289435E-1
2.222308780E2,3.224271834E-1,1.210853159E-1,-5.116202235E-1
2.222408090E2,3.073385060E-1,-1.094968151E-2,-4.490185976E-1
2.222507390E2,3.196822703E-1,-1.145498529E-1,-3.671211898E-1
2.222606690E2,3.542644680E-1,-1.130912378E-1,-2.674465179E-1
2.222705990E2,3.522899747E-1,-9.684868157E-2,-1.592386812E-1
2.222805290E2,3.124219179E-1,-7.124654483E-3,-6.171026453E-2
2.222904600E2,2.779601514E-1,1.342651695E-1,1.456778403E-2
2.223003900E2,2.626062334E-1,2.814064324E-1,7.326358557E-2
2.223103200E2,2.406963557E-1,3.997177482E-1,1.183333844E-1
2.223202500E2,2.060757875E-1,4.607033432E-1,1.472063214E-1
2.223301800E2,1.625048369E-1,4.423556328E-1,1.581424922E-1
2.223401100E2,1.208710968E-1,4.015464187E-1,1.519770175E-1
2.223500410E2,6.628306955E-2,3.163449764E-1,1.468583047E-1
2.223599710E2,1.458978653E-2,1.949945688E-1,1.357542574E-1
2.223699010E2,-2.182829008E-2,7.121288031E-2,1.294616163E-1
2.223798310E2,-3.693853319E-2,-4.790791124E-2,1.247217208E-1
2.223897610E2,-2.928066067E-2,-9.760859609E-2,1.250418872E-1
2.223996920E2,-2.587128244E-2,-9.173952043E-2,1.332052648E-1
2.224096220E2,-5.295888707E-2,-6.207444891E-2,1.355033666E-1
2.224195520E2,-1.040726751E-1,-2.873113938E-2,1.344612688E-1
2.224294820E2,-1.536027640E-1,-1.001901552E-2,1.369364858E-1
2.224394120E2,-1.968064159E-1,-1.101956517E-2,1.499747932E-1
2.224493420E2,-2.126062661E-1,4.813387059E-3,1.640397459E-1
2.224592730E2,-2.216775268E-1,3.998788819E-2,1.773374379E-1
2.224692030E2,-2.294829041E-1,3.435540572E-2,1.847396046E-1
2.224791330E2,-2.424761951E-1,-2.656334080E-2,1.799730808E-1
2.224890630E2,-2.275058329E-1,-1.054043993E-1,1.626273096E-1
2.224989930E2,-1.993391812E-1,-1.755014509E-1,1.398008168E-1
2.225089240E2,-1.709676385E-1,-2.188921422E-1,1.176324636E-1
2.225188540E2,-1.638804376E-1,-2.213110924E-1,1.094847769E-1
2.225287840E2,-1.504594386E-1,-1.901247650E-1,1.100867838E-1
2.225387140E2,-1.135725304E-1,-1.338018328E-1,1.231173575E-1
2.225486440E2,-4.926513135E-2,-5.936252698E-2,1.323259920E-1
2.225585740E2,5.506504793E-3,1.739976462E-3,1.404949725E-1
2.225685050E2,2.711227350E-2,2.810195647E-2,1.324443072E-1
2.225784350E2,3.835348040E-2,3.056404926E-2,1.120242476E-1
2.225883650E2,5.290401727E-2,4.371191934E-2,6.241173297E-2
2.225982950E2,7.504740357E-2,6.870115548E-2,-4.950265400E-3
2.226082250E2,9.291427583E-2,1.216533184E-1,-7.326366752E-2
2.226181560E2,9.500671923E-2,1.883734912E-1,-1.223875359E-1
2.226280860E2,9.536357969E-2,2.672017217E-1,-1.514596641E-1
2.226380160E2,9.961771220E-2,3.544346392E-1,-1.516455561E-1
2.226479460E2,9.928197414E-2,4.379780591E-1,-1.241839081E-1
2.226578760E2,8.659201115E-2,4.779244065E-1,-7.037074864E-2
2.226678060E2,6.304679811E-2,3.890567124E-1,-1.203307975E-2
2.226777370E2,5.883261561E-2,1.723534465E-1,8.315334097E-3
2.226876670E2,1.178404838E-1,-8.613204956E-2,8.856550790E-3
2.226975970E2,2.331231236E-1,-2.581538856E-1,1.867030002E-2
2.227075268E2,3.779639006E-1,-2.847838104E-1,6.636793911E-2
2.227174567E2,5.211080313E-1,-2.398325652E-1,1.338532418E-1
2.227273877E2,6.490825415E-1,-1.178529933E-1,1.999276727E-1
2.227373177E2,6.613626480E-1,-5.700096488E-3,2.414420992E-1
2.227472477E2,5.448235869E-1,-2.447453700E-2,2.426566929E-1
2.227571777E2,3.825995326E-1,-1.442539394E-1,1.945573390E-1
2.227671077E2,2.442510426E-1,-2.784840465E-1,1.186444014E-1
2.227770377E2,1.660824716E-1,-3.406914771E-1,4.027742893E-2
2.227869687E2,1.241577566E-1,-3.205653131E-1,1.854445320E-3
2.227968988E2,8.175517619E-2,-2.417136580E-1,-7.868781686E-4
2.228068287E2,1.192516275E-2,-1.637545526E-1,1.152018085E-2
2.228167588E2,-7.614024729E-2,-1.006203294E-1,3.139162436E-2
2.228266887E2,-1.262751222E-1,-7.629910856E-2,6.075838953E-2
2.228366198E2,-1.320216954E-1,-8.174581081E-2,1.006812975E-1
2.228465497E2,-1.041470841E-1,-9.727745503E-2,1.336511225E-1
2.228564798E2,-6.723433733E-2,-1.011142731E-1,1.706813127E-1
2.228664097E2,-3.697547689E-2,-8.522248268E-2,1.989277005E-1
2.228763398E2,-3.524735197E-2,-2.799434587E-2,2.135434002E-1
2.228862697E2,-4.796351120E-2,4.359850287E-2,2.100908458E-1
2.228962008E2,-8.257395029E-2,1.124603897E-1,1.944570243E-1
2.229061307E2,-1.190761998E-1,1.655100435E-1,1.782374680E-1
2.229160608E2,-1.458777189E-1,1.937291622E-1,1.731417775E-1
2.229259907E2,-1.537674516E-1,2.041225433E-1,1.838933229E-1
2.229359208E2,-1.493897438E-1,1.922951937E-1,2.174856514E-1
2.229458507E2,-1.325762868E-1,1.497397572E-1,2.607792020E-1
2.229557818E2,-1.109570041E-1,1.020840928E-1,2.885293365E-1
2.229657117E2,-1.009589657E-1,8.962475508E-2,3.252750933E-1
2.229756418E2,-1.327416599E-1,7.323992252E-2,3.578817844E-1
2.229855717E2,-1.968030483E-1,5.668490380E-2,3.327053189E-1
2.229955018E2,-2.894711792E-1,1.457473729E-2,2.885248065E-1
2.230054327E2,-3.882039785E-1,-7.827009261E-2,2.324090153E-1
2.230153628E2,-4.534974992E-1,-1.522753388E-1,1.625042409E-1
2.230252927E2,-4.686631262E-1,-1.997477859E-1,1.194478422E-1
2.230352228E2,-4.704381227E-1,-2.837633193E-1,8.364536613E-2
2.230451527E2,-4.646767676E-1,-3.808525503E-1,5.993241072E-2
2.230550828E2,-4.338184595E-1,-4.699384868E-1,4.247539118E-2
2.230650137E2,-3.766196072E-1,-5.151639581E-1,3.641922027E-2
2.230749438E2,-3.160414696E-1,-4.697152972E-1,4.529553652E-2
2.230848737E2,-2.765089273E-1,-3.635470867E-1,3.598708659E-2
2.230948038E2,-2.595600486E-1,-2.502333224E-1,7.587904111E-4
2.231047337E2,-2.400235236E-1,-1.484780610E-1,-6.392257661E-2
2.231146647E2,-2.160822302E-1,-7.736340910E-2,-1.500183046E-1
2.231245947E2,-2.130313963E-1,-4.152103513E-2,-2.328635752E-1
2.231345247E2,-2.056035697E-1,-3.713773936E-2,-3.036557138E-1
2.231444547E2,-1.673851162E-1,-4.207494110E-2,-3.500297070E-1
2.231543847E2,-9.815597534E-2,-3.099512495E-2,-3.665106893E-1
2.231643147E2,-3.269565105E-2,5.241817795E-3,-3.494024873E-1
2.231742457E2,-8.166871965E-3,1.451201551E-2,-3.315143287E-1
2.231841758E2,-2.724630572E-2,-2.008820884E-2,-3.399900794E-1
2.231941057E2,-6.276275218E-2,-6.595449895E-2,-3.884681463E-1
2.232040358E2,-7.323051244E-2,-9.077325463E-2,-4.384752810E-1
2.232139657E2,-2.685502172E-2,-4.462413862E-2,-4.834089577E-1
2.232238968E2,5.477546901E-2,5.933612958E-2,-5.046775341E-1
2.232338267E2,1.440414339E-1,1.763554215E-1,-4.842271507E-1
2.232437568E2,2.209328711E-1,2.606550455E-1,-4.148211777E-1
2.232536867E2,3.050839901E-1,2.962734699E-1,-3.234052658E-1
2.232636168E2,3.891981244E-1,2.712193131E-1,-2.510934174E-1
2.232735467E2,4.860634208E-1,1.813789010E-1,-2.068133205E-1
2.232834778E2,5.721270442E-1,8.453670144E-2,-1.877268404E-1
2.232934077E2,6.038737893E-1,1.312376838E-2,-1.737372577E-1
2.233033378E2,5.793594718E-1,-2.628572099E-2,-1.588602066E-1
2.233132677E2,5.212346315E-1,-3.017393686E-2,-1.504752487E-1
2.233231978E2,4.718434811E-1,2.079559490E-4,-1.563489735E-1
2.233331287E2,4.476214945E-1,6.365457177E-2,-1.687678248E-1
2.233430588E2,4.241262972E-1,1.220823526E-1,-1.726479232E-1
2.233529887E2,3.896676600E-1,1.754489094E-1,-1.645985246E-1
2.233629188E2,3.442052901E-1,2.204492986E-1,-1.500824541E-1
2.233728487E2,3.043492138E-1,2.519917786E-1,-1.471809447E-1
2.233827788E2,2.665011287E-1,2.743068635E-1,-1.392593384E-1
2.233927097E2,2.271808833E-1,2.729076445E-1,-1.305888891E-1
2.234026398E2,1.820418835E-1,2.705400288E-1,-1.209379733E-1
2.234125697E2,1.456710994E-1,2.401128709E-1,-1.054876447E-1
2.234224998E2,1.299723983E-1,1.875124276E-1,-8.727733791E-2
2.234324297E2,1.288213879E-1,1.300637871E-1,-6.780216098E-2
2.234423598E2,1.212306768E-1,7.123652846E-2,-4.436684400E-2
2.234522907E2,1.103356853E-1,3.417038545E-2,-1.833178289E-2
2.234622208E2,8.263760060E-2,2.497184649E-2,1.334506646E-2
2.234721507E2,2.896718122E-2,2.528663166E-2,3.786106035E-2
2.234820808E2,-2.983764187E-2,3.131538630E-2,5.028866231E-2
2.234920107E2,-9.620707482E-2,1.605680585E-2,6.048457325E-2
2.235019417E2,-1.642668694E-1,-5.666541308E-2,5.846793950E-2
2.235118718E2,-2.016067803E-1,-1.256822944E-1,5.515230075E-2
2.235218017E2,-1.987350136E-1,-1.351548433E-1,5.641403422E-2
2.235317318E2,-1.942372024E-1,-1.256196648E-1,6.116591021E-2
2.235416617E2,-2.178989351E-1,-1.210695952E-1,4.565773904E-2
2.235515918E2,-2.553155720E-1,-1.282121986E-1,1.228114031E-2
2.235615227E2,-2.850067616E-1,-1.477964371E-1,-2.486139536E-2
2.235714528E2,-3.052286804E-1,-1.579108536E-1,-4.840959981E-2
2.235813827E2,-3.171597719E-1,-1.821007282E-1,-6.025298312E-2
2.235913128E2,-2.929020822E-1,-1.839343160E-1,-5.935415998E-2
2.236012427E2,-2.392484546E-1,-1.494939625E-1,-3.712540120E-2
2.236111738E2,-1.783619374E-1,-8.403106034E-2,1.234255079E-2
2.236211037E2,-1.298388690E-1,1.122808456E-2,7.020144910E-2
2.236310338E2,-8.986215293E-2,1.034722626E-1,1.245773435E-1
2.236409637E2,-6.254551560E-2,1.726535112E-1,1.468307823E-1
2.236508938E2,-5.932389200E-2,1.816336811E-1,1.326712817E-1
2.236608237E2,-7.064516097E-2,1.432380378E-1,9.741307050E-2
2.236707548E2,-7.693634927E-2,6.910762191E-2,5.042505637E-2
2.236806847E2,-6.575156003E-2,2.188538015E-2,2.084754035E-2
2.236906148E2,-4.900932685E-2,5.107522383E-2,1.777052507E-2
2.237005447E2,-3.435321897E-2,9.409641474E-2,4.774699733E-2
2.237104753E2,-5.105736107E-2,9.713774920E-2,8.723341674E-2
2.237204052E2,-7.287383825E-2,1.450474188E-2,1.040906832E-1
2.237303363E2,-2.527143061E-2,-1.144204810E-1,1.099725440E-1
2.237402662E2,1.248414963E-1,-1.495599151E-1,1.127936393E-1
2.237501963E2,3.192179203E-1,-2.188318036E-2,1.256828010E-1
2.237601262E2,4.817421436E-1,2.039960772E-1,1.764660180E-1
2.237700563E2,5.481536984E-1,3.468379080E-1,2.525730431E-1
2.237799872E2,5.524513125E-1,4.065168798E-1,3.169189095E-1
2.237899173E2,5.204803348E-1,3.681474030E-1,3.389011919E-1
2.237998472E2,4.611164927E-1,2.322729081E-1,3.214724958E-1
2.238097773E2,3.819090128E-1,3.228043392E-2,2.868641913E-1
2.238197072E2,2.823848128E-1,-1.570357084E-1,2.478852421E-1
2.238296373E2,1.795340776E-1,-3.025311232E-1,2.171409130E-1
2.238395682E2,9.150827676E-2,-3.710894287E-1,1.852231324E-1
2.238494982E2,2.106953226E-2,-3.495359421E-1,1.520904750E-1
2.238594282E2,-4.443041608E-2,-2.817116082E-1,1.359966248E-1
2.238693582E2,-1.112555191E-1,-2.061510533E-1,1.337156296E-1
2.238792882E2,-1.675310135E-1,-1.690599024E-1,1.560175717E-1
2.238892182E2,-1.851563454E-1,-1.757961065E-1,1.881709844E-1
2.238991493E2,-1.514015645E-1,-1.966746897E-1,2.167215049E-1
2.239090792E2,-9.254196286E-2,-1.925529242E-1,2.483090013E-1
2.239190093E2,-4.305917025E-2,-1.330954880E-1,2.677593231E-1
2.239289392E2,-3.792592138E-2,-6.687520444E-2,2.885503769E-1
2.239388693E2,-5.212599412E-2,1.006801147E-3,3.132977486E-1
2.239488002E2,-7.603638619E-2,8.137993515E-2,3.339700103E-1
2.239587303E2,-9.690704942E-2,1.547873169E-1,3.427416682E-1
2.239686602E2,-1.115669534E-1,2.093373686E-1,3.430633843E-1
2.239785903E2,-1.190109476E-1,2.387661487E-1,3.471938670E-1
2.239885202E2,-1.298827678E-1,2.344851196E-1,3.395614922E-1
2.239984503E2,-1.389417052E-1,2.034489512E-1,3.436819911E-1
2.240083812E2,-1.419505477E-1,1.474445313E-1,3.477776647E-1
2.240183113E2,-1.605998576E-1,4.810478911E-2,3.451360762E-1
2.240282412E2,-1.810276359E-1,-5.546767265E-2,3.296332955E-1
2.240381713E2,-2.065441459E-1,-1.349094361E-1,3.053046465E-1
2.240481012E2,-2.752329409E-1,-2.364989072E-1,2.573450804E-1
2.240580313E2,-3.497648537E-1,-3.263995647E-1,2.047361135E-1
2.240679622E2,-4.000586569E-1,-3.456217051E-1,1.680793017E-1
2.240778923E2,-4.551221430E-1,-3.867694438E-1,1.298298687E-1
2.240878222E2,-5.012637973E-1,-4.833537936E-1,8.983531594E-2
2.240977523E2,-5.061962605E-1,-5.650232434E-1,5.670268461E-2
2.241076822E2,-4.486357570E-1,-5.523950458E-1,2.554742619E-2
2.241176133E2,-3.683066368E-1,-4.454015195E-1,-1.251500100E-3
2.241275432E2,-3.040570617E-1,-2.969571948E-1,-2.599812672E-2
2.241374733E2,-2.715714574E-1,-1.470329463E-1,-6.250004470E-2
2.241474032E2,-3.020177782E-1,-4.865845293E-2,-1.076680571E-1
2.241573333E2,-3.547716141E-1,-1.278155204E-2,-1.517174691E-1
2.241672632E2,-3.841846287E-1,-2.951419353E-2,-1.949645430E-1
2.241771943E2,-3.699530661E-1,-9.990278631E-2,-2.436712384E-1
2.241871242E2,-3.115289211E-1,-2.063469291E-1,-2.978812158E-1
2.241970543E2,-2.239758074E-1,-3.009552658E-1,-3.521855772E-1
2.242069842E2,-1.039910764E-1,-3.300532103E-1,-3.937982619E-1
2.242169143E2,-9.391745552E-4,-2.254649103E-1,-4.167768955E-1
2.242268452E2,1.748856902E-2,-8.681888878E-2,-4.613616765E-1
2.242367752E2,-3.844231367E-2,2.538069524E-2,-5.431305766E-1
2.242467052E2,-8.695232123E-2,1.375493109E-1,-6.194935441E-1
2.242566352E2,-4.467908293E-2,3.008349538E-1,-6.769216657E-1
2.242665652E2,7.908386737E-2,4.711377025E-1,-6.993015409E-1
2.242764952E2,2.001634836E-1,5.630940199E-1,-6.790751219E-1
2.242864263E2,2.796188891E-1,5.364837050E-1,-6.090409160E-1
2.242963562E2,3.508632481E-1,4.684804380E-1,-5.175948143E-1
2.243062863E2,4.311554134E-1,3.820158541E-1,-4.223971367E-1
2.243162162E2,4.897293746E-1,2.596359551E-1,-3.551436961E-1
2.243261463E2,5.214620233E-1,1.072562933E-1,-3.127363026E-1
2.243360762E2,5.369029641E-1,-3.117033467E-2,-2.847891450E-1
2.243460073E2,5.176616311E-1,-1.230110452E-1,-2.562611103E-1
2.243559372E2,4.738107324E-1,-1.447115839E-1,-2.257280350E-1
2.243658673E2,4.292773604E-1,-9.315731376E-2,-1.904328763E-1
2.243757972E2,3.832147717E-1,2.023238875E-2,-1.541430056E-1
2.243857273E2,3.428750634E-1,1.246221811E-1,-1.133399233E-1
2.243956582E2,3.129084408E-1,2.002753317E-1,-6.865176558E-2
2.244055883E2,2.902894020E-1,2.350676656E-1,-1.740482077E-2
2.244155182E2,2.855825722E-1,2.363435626E-1,3.559803963E-2
2.244254483E2,2.849458158E-1,2.369763255E-1,8.385239542E-2
2.244353782E2,2.817955911E-1,2.638884485E-1,1.198340654E-1
2.244453083E2,2.522521019E-1,2.662179172E-1,1.354761422E-1
2.244552392E2,2.057748437E-1,2.419053018E-1,1.455885768E-1
2.244651693E2,1.744102687E-1,2.155988663E-1,1.517223716E-1
2.244750992E2,1.492737681E-1,1.778250337E-1,1.590894610E-1
2.244850293E2,1.233596131E-1,1.006836370E-1,1.509447098E-1
2.244949592E2,1.065164879E-1,3.031873330E-2,1.361905038E-1
2.245048893E2,9.183501452E-2,-7.753817365E-3,1.167576835E-1
2.245148202E2,6.779539585E-2,-2.633509971E-2,9.159380198E-2
2.245247503E2,3.687742725E-2,-4.198804963E-4,7.125497609E-2
2.245346802E2,-1.547416393E-2,3.203134239E-2,5.532898009E-2
2.245446103E2,-9.369227290E-2,4.117743671E-2,3.963496909E-2
2.245545402E2,-1.749748737E-1,3.616270423E-2,2.318462357E-2
2.245644713E2,-2.523521185E-1,4.363617674E-2,3.751842305E-3
2.245744012E2,-3.088516593E-1,8.862897754E-2,-2.224748768E-2
2.245843313E2,-3.685837090E-1,9.765416384E-2,-5.310020968E-2
2.245942612E2,-4.471077025E-1,2.681233175E-2,-1.002920642E-1
2.246041913E2,-5.076965094E-1,-9.500864893E-2,-1.500718594E-1
2.246141212E2,-5.194908381E-1,-2.250013351E-1,-1.906705350E-1
2.246240522E2,-4.744434655E-1,-3.260485828E-1,-2.165828347E-1
2.246339823E2,-4.046901166E-1,-3.331556022E-1,-2.094286382E-1
2.246439122E2,-3.529073298E-1,-2.560773194E-1,-1.843792051E-1
2.246538423E2,-3.341960311E-1,-1.000261679E-1,-1.588301212E-1
2.246637722E2,-3.374791741E-1,9.078239650E-2,-1.221123189E-1
2.246737023E2,-3.450732529E-1,2.535673082E-1,-8.667499572E-2
2.246836332E2,-3.280729651E-1,3.388944566E-1,-5.340624973E-2
2.246935633E2,-2.720320225E-1,3.417806625E-1,-2.613767609E-2
2.247034932E2,-1.964059770E-1,2.915065885E-1,-5.704305135E-3
2.247134227E2,-1.075407937E-1,2.253718376E-1,3.361595795E-3
2.247233527E2,-3.238425404E-2,2.268805057E-1,1.429813355E-2
2.247332827E2,1.717557572E-2,3.227479160E-1,3.443961963E-2
2.247432137E2,8.003914729E-3,4.198361039E-1,6.479832530E-2
2.247531437E2,-4.130205512E-2,3.977008462E-1,8.020038903E-2
2.247630737E2,-6.658344716E-2,2.522754967E-1,6.168635935E-2
2.247730037E2,-1.347695850E-2,9.817931801E-2,2.640241385E-2
2.247829337E2,1.099150181E-1,4.625460133E-2,3.696567379E-3
2.247928647E2,2.337881029E-1,8.141364157E-2,1.295661926E-2
2.248027947E2,3.209421933E-1,1.438639611E-1,5.424999446E-2
2.248127247E2,3.835122287E-1,2.115188837E-1,1.217427552E-1
2.248226547E2,4.601974189E-1,2.228101492E-1,1.967906356E-1
2.248325847E2,5.317609310E-1,1.888602227E-1,2.401404232E-1
2.248425147E2,5.487393737E-1,1.032100394E-1,2.462127060E-1
2.248524457E2,5.055368543E-1,5.262311548E-3,2.256847322E-1
2.248623757E2,4.266382754E-1,-9.855756164E-2,1.977777332E-1
2.248723057E2,3.382851779E-1,-1.614976823E-1,1.670631617E-1
2.248822357E2,2.668040693E-1,-1.718821377E-1,1.539771855E-1
2.248921657E2,2.102676630E-1,-1.491558850E-1,1.591545343E-1
2.249020957E2,1.654932797E-1,-1.067967117E-1,1.719965637E-1
2.249120267E2,1.232979000E-1,-9.055871516E-2,1.916926056E-1
2.249219567E2,9.842317551E-2,-1.011338606E-1,2.186832130E-1
2.249318867E2,8.751680702E-2,-1.258358061E-1,2.519524097E-1
2.249418167E2,1.006160975E-1,-1.590696573E-1,2.857407331E-1
2.249517467E2,1.247357354E-1,-1.695890725E-1,3.027742505E-1
2.249616767E2,1.414526701E-1,-1.319061518E-1,3.057005405E-1
2.249716077E2,1.460836381E-1,-4.539123923E-2,3.015505373E-1
2.249815377E2,1.182964817E-1,5.394386873E-2,2.900232971E-1
2.249914677E2,6.336126477E-2,1.386701763E-1,2.825829089E-1
2.250013977E2,4.163452890E-3,2.084487230E-1,2.739651799E-1
2.250113277E2,-6.398124993E-2,2.611817122E-1,2.644196153E-1
2.250212587E2,-1.240480542E-1,2.681794167E-1,2.489024401E-1
2.250311887E2,-1.696136296E-1,2.454125583E-1,2.413956225E-1
2.250411187E2,-1.975999922E-1,1.916763633E-1,2.418664694E-1
2.250510487E2,-2.158104926E-1,1.278864443E-1,2.347883582E-1
2.250609787E2,-2.394686788E-1,5.554033071E-2,2.193305790E-1
2.250709087E2,-2.847729921E-1,-3.548757173E-3,1.966392249E-1
2.250808397E2,-3.538125157E-1,-7.631963491E-2,1.620064229E-1
2.250907697E2,-4.301330149E-1,-1.583987176E-1,1.212025210E-1
2.251006997E2,-4.844742715E-1,-1.957908273E-1,8.144418895E-2
2.251106297E2,-5.048713684E-1,-1.889776886E-1,5.320558697E-2
2.251205597E2,-5.254536271E-1,-2.185640633E-1,1.151166763E-2
2.251304897E2,-5.450264812E-1,-2.617937028E-1,-3.003382310E-2
2.251404207E2,-5.400447845E-1,-2.944885194E-1,-6.391376257E-2
2.251503507E2,-4.982576370E-1,-2.701413333E-1,-8.163905889E-2
2.251602807E2,-4.310061634E-1,-2.018163353E-1,-7.584854960E-2
2.251702107E2,-3.687872887E-1,-1.278547645E-1,-5.299410224E-2
2.251801407E2,-3.156692088E-1,-8.507508039E-2,-2.361757308E-2
2.251900707E2,-2.581912577E-1,-7.823644578E-2,-1.660623588E-3
